 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
   7535 | Cabalist Belt                 |  46 |  0.01 | ACDB | 24043
   7536 | Champion's Wall Shield        |  48 |  0.01 | ACDB | 24045
   7537 | Gothic Shield                 |  49 |  0.01 | ACDB | 24045
   7538 | Champion's Armor              |  48 |  0.01 | ACDB | 24045
   7539 | Champion's Leggings           |  48 |  0.01 | ACDB | 24045
   7540 | Champion's Helmet             |  47 |  0.01 | ACDB | 24043
   7541 | Champion's Gauntlets          |  46 |  0.01 | ACDB | 24043
   7542 | Champion's Greaves            |  46 |  0.01 | ACDB | 24043
   7543 | Champion's Pauldrons          |  47 |  0.01 | ACDB | 24043
   7544 | Champion's Cape               |  44 |  0.01 | ACDB | 24041
   7545 | Champion's Bracers            |  45 |  0.01 | ACDB | 24041
   7546 | Champion's Girdle             |  46 |  0.01 | ACDB | 24043
   7555 | Regal Star                    |  45 |  0.01 | ACDB | 24041
   7611 | Mistscape Stave               |  46 |  0.01 | ACDB | 24043
   7912 | Solid Stone                   |  35 |  0.02 | ACDB | Direct
   7976 | Plans: Mithril Shield Spike   |  43 |  0.02 | ACDB | Direct
   8107 | Hibernal Boots                |  47 |  0.01 | ACDB | 24043
   8108 | Hibernal Bracers              |  47 |  0.01 | ACDB | 24043
   8109 | Hibernal Cloak                |  46 |  0.01 | ACDB | 24043
   8110 | Hibernal Gloves               |  47 |  0.01 | ACDB | 24043
   8111 | Hibernal Mantle               |  48 |  0.01 | ACDB | 24045
   8112 | Hibernal Pants                |  49 |  0.01 | ACDB | 24045
   8114 | Hibernal Sash                 |  47 |  0.01 | ACDB | 24043
   8115 | Hibernal Cowl                 |  48 |  0.01 | ACDB | 24045
   8116 | Heraldic Belt                 |  47 |  0.01 | ACDB | 24043
   8117 | Heraldic Boots                |  47 |  0.01 | ACDB | 24043
   8118 | Heraldic Bracers              |  46 |  0.01 | ACDB | 24043
   8120 | Heraldic Cloak                |  45 |  0.01 | ACDB | 24041
   8121 | Heraldic Gloves               |  47 |  0.01 | ACDB | 24043
   8122 | Heraldic Headpiece            |  48 |  0.01 | ACDB | 24045
   8123 | Heraldic Leggings             |  49 |  0.01 | ACDB | 24045
   8124 | Heraldic Spaulders            |  48 |  0.01 | ACDB | 24045
   8125 | Myrmidon's Bracers            |  48 |  0.01 | ACDB | 24045
   8127 | Myrmidon's Cape               |  47 |  0.01 | ACDB | 24043
   8128 | Myrmidon's Gauntlets          |  49 |  0.01 | ACDB | 24045
   8129 | Myrmidon's Girdle             |  49 |  0.01 | ACDB | 24045
   8130 | Myrmidon's Greaves            |  49 |  0.01 | ACDB | 24045
   8135 | Chromite Shield               |  46 |  0.01 | ACDB | 24043
   8137 | Chromite Bracers              |  43 |  0.01 | ACDB | 24041
   8138 | Chromite Chestplate           |  47 |  0.01 | ACDB | 24043
   8139 | Chromite Gauntlets            |  44 |  0.01 | ACDB | 24041
   8140 | Chromite Girdle               |  43 |  0.01 | ACDB | 24041
   8141 | Chromite Greaves              |  44 |  0.01 | ACDB | 24041
   8142 | Chromite Barbute              |  44 |  0.01 | ACDB | 24041
   8143 | Chromite Legplates            |  46 |  0.01 | ACDB | 24043
   8144 | Chromite Pauldrons            |  45 |  0.01 | ACDB | 24041
   8156 | Jouster's Wristguards         |  40 |  0.01 | ACDB | 24041
   8157 | Jouster's Chestplate          |  42 |  0.01 | ACDB | 24041
   8158 | Jouster's Gauntlets           |  40 |  0.01 | ACDB | 24041
   8159 | Jouster's Girdle              |  40 |  0.01 | ACDB | 24041
   8160 | Jouster's Greaves             |  40 |  0.01 | ACDB | 24041
   8161 | Jouster's Visor               |  40 |  0.01 | ACDB | 24041
   8162 | Jouster's Legplates           |  41 |  0.01 | ACDB | 24041
   8163 | Jouster's Pauldrons           |  41 |  0.01 | ACDB | 24041
   8178 | Training Sword                |  10 |  0.04 | ACDB | 24074
   8180 | Hunting Bow                   |  11 |  0.04 | ACDB | 24074
   8273 | Valorous Wristguards          |  46 |  0.01 | ACDB | 24043
   8276 | Valorous Gauntlets            |  47 |  0.01 | ACDB | 24043
   8277 | Valorous Girdle               |  46 |  0.01 | ACDB | 24043
   8278 | Valorous Greaves              |  47 |  0.01 | ACDB | 24043
   8279 | Valorous Helm                 |  48 |  0.01 | ACDB | 24045
   8280 | Valorous Legguards            |  49 |  0.01 | ACDB | 24045
   8281 | Valorous Pauldrons            |  48 |  0.01 | ACDB | 24045
   8385 | Pattern: Turtle Scale Gloves  |  41 |  0.02 | ACDB | Direct
   8389 | Pattern: Big Voodoo Pants     |  48 |  0.02 | ACDB | Direct
   9285 | Field Plate Vambraces         |  41 |  0.01 | ACDB | 24041
   9286 | Field Plate Armor             |  44 |  0.01 | ACDB | 24041
   9287 | Field Plate Gauntlets         |  41 |  0.01 | ACDB | 24041
   9288 | Field Plate Girdle            |  41 |  0.01 | ACDB | 24041
   9289 | Field Plate Boots             |  41 |  0.01 | ACDB | 24041
   9290 | Field Plate Helmet            |  42 |  0.01 | ACDB | 24041
   9291 | Field Plate Leggings          |  43 |  0.01 | ACDB | 24041
   9292 | Field Plate Pauldrons         |  42 |  0.01 | ACDB | 24041
   9293 | Recipe: Magic Resistance Potio|  42 |  0.02 | ACDB | Direct
   9295 | Recipe: Invisibility Potion   |  47 |  0.02 | ACDB | Direct
   9359 | Wirt's Third Leg              |  45 |  0.04 | ACDB | 24042
   9433 | Forgotten Wraps               |  46 |  0.05 | ACDB | 24044
   9439 | Untested Hyena Sample         |   0 | 100.00 | ACDB | Direct
   9874 | Sorcerer Drape                |  43 |  0.01 | ACDB | 24039
   9882 | Sorcerer Sphere               |  43 |  0.01 | ACDB | 24039
   9883 | Sorcerer Pants                |  42 |  0.01 | ACDB | 24039
   9884 | Sorcerer Robe                 |  43 |  0.01 | ACDB | 24039
   9887 | Huntsman's Armor              |  43 |  0.01 | ACDB | 24039
   9893 | Huntsman's Leggings           |  42 |  0.01 | ACDB | 24039
   9897 | Jazeraint Chestguard          |  42 |  0.01 | ACDB | 24039
   9899 | Jazeraint Shield              |  42 |  0.01 | ACDB | 24039
   9903 | Jazeraint Leggings            |  42 |  0.01 | ACDB | 24039
   9905 | Royal Blouse                  |  48 |  0.01 | ACDB | 24045
   9906 | Royal Sash                    |  44 |  0.01 | ACDB | 24041
   9907 | Royal Boots                   |  44 |  0.01 | ACDB | 24041
   9908 | Royal Cape                    |  43 |  0.01 | ACDB | 24039
   9909 | Royal Bands                   |  43 |  0.01 | ACDB | 24039
   9910 | Royal Gloves                  |  44 |  0.01 | ACDB | 24041
   9911 | Royal Trousers                |  46 |  0.01 | ACDB | 24043
   9912 | Royal Amice                   |  45 |  0.01 | ACDB | 24041
   9913 | Royal Gown                    |  48 |  0.01 | ACDB | 24045
   9914 | Royal Scepter                 |  48 |  0.01 | ACDB | 24045
   9915 | Royal Headband                |  45 |  0.01 | ACDB | 24041
   9916 | Tracker's Belt                |  44 |  0.01 | ACDB | 24041
   9917 | Tracker's Boots               |  44 |  0.01 | ACDB | 24041
   9918 | Brigade Defender              |  45 |  0.01 | ACDB | 24041
   9919 | Tracker's Cloak               |  43 |  0.01 | ACDB | 24039
   9920 | Tracker's Gloves              |  44 |  0.01 | ACDB | 24041
   9921 | Tracker's Headband            |  45 |  0.01 | ACDB | 24041
   9922 | Tracker's Leggings            |  46 |  0.01 | ACDB | 24043
   9923 | Tracker's Shoulderpads        |  45 |  0.01 | ACDB | 24041
   9924 | Tracker's Tunic               |  48 |  0.01 | ACDB | 24045
   9925 | Tracker's Wristguards         |  44 |  0.01 | ACDB | 24041
   9926 | Brigade Boots                 |  43 |  0.01 | ACDB | 24039
   9927 | Brigade Bracers               |  42 |  0.01 | ACDB | 24039
   9928 | Brigade Breastplate           |  45 |  0.01 | ACDB | 24041
   9930 | Brigade Gauntlets             |  43 |  0.01 | ACDB | 24039
   9931 | Brigade Girdle                |  43 |  0.01 | ACDB | 24039
   9932 | Brigade Circlet               |  44 |  0.01 | ACDB | 24041
   9933 | Brigade Leggings              |  45 |  0.01 | ACDB | 24041
   9934 | Brigade Pauldrons             |  44 |  0.01 | ACDB | 24041
   9935 | Embossed Plate Shield         |  45 |  0.01 | ACDB | 24041
   9936 | Abjurer's Boots               |  49 |  0.01 | ACDB | 24045
   9937 | Abjurer's Bands               |  48 |  0.01 | ACDB | 24045
   9938 | Abjurer's Cloak               |  48 |  0.01 | ACDB | 24045
   9939 | Abjurer's Gloves              |  49 |  0.01 | ACDB | 24045
   9941 | Abjurer's Mantle              |  49 |  0.01 | ACDB | 24045
   9945 | Abjurer's Sash                |  48 |  0.01 | ACDB | 24045
   9947 | Chieftain's Belt              |  48 |  0.01 | ACDB | 24045
   9948 | Chieftain's Boots             |  49 |  0.01 | ACDB | 24045
   9949 | Chieftain's Bracers           |  48 |  0.01 | ACDB | 24045
   9951 | Chieftain's Cloak             |  47 |  0.01 | ACDB | 24043
   9952 | Chieftain's Gloves            |  49 |  0.01 | ACDB | 24045
   9956 | Warmonger's Bracers           |  46 |  0.01 | ACDB | 24043
   9959 | Warmonger's Cloak             |  45 |  0.01 | ACDB | 24041
   9960 | Warmonger's Gauntlets         |  47 |  0.01 | ACDB | 24043
   9961 | Warmonger's Belt              |  47 |  0.01 | ACDB | 24043
   9962 | Warmonger's Greaves           |  48 |  0.01 | ACDB | 24045
   9963 | Warmonger's Circlet           |  48 |  0.01 | ACDB | 24045
   9964 | Warmonger's Leggings          |  49 |  0.01 | ACDB | 24045
   9965 | Warmonger's Pauldrons         |  49 |  0.01 | ACDB | 24045
   9966 | Embossed Plate Armor          |  45 |  0.01 | ACDB | 24041
   9967 | Embossed Plate Gauntlets      |  43 |  0.01 | ACDB | 24041
   9968 | Embossed Plate Girdle         |  42 |  0.01 | ACDB | 24041
   9969 | Embossed Plate Helmet         |  43 |  0.01 | ACDB | 24041
   9970 | Embossed Plate Leggings       |  44 |  0.01 | ACDB | 24041
   9971 | Embossed Plate Pauldrons      |  43 |  0.01 | ACDB | 24041
   9972 | Embossed Plate Bracers        |  42 |  0.01 | ACDB | 24041
   9973 | Embossed Plate Boots          |  42 |  0.01 | ACDB | 24041
  10060 | Duskwoven Cape                |  49 |  0.01 | ACDB | 24045
  10066 | Duskwoven Sash                |  49 |  0.01 | ACDB | 24045
  10067 | Righteous Waistguard          |  49 |  0.01 | ACDB | 24045
  10069 | Righteous Bracers             |  49 |  0.01 | ACDB | 24045
  10071 | Righteous Cloak               |  49 |  0.01 | ACDB | 24045
  10076 | Lord's Armguards              |  49 |  0.01 | ACDB | 24045
  10079 | Lord's Cape                   |  48 |  0.01 | ACDB | 24045
  10086 | Gothic Plate Armor            |  49 |  0.01 | ACDB | 24045
  10087 | Gothic Plate Gauntlets        |  46 |  0.01 | ACDB | 24043
  10088 | Gothic Plate Girdle           |  45 |  0.01 | ACDB | 24041
  10089 | Gothic Sabatons               |  45 |  0.01 | ACDB | 24041
  10090 | Gothic Plate Helmet           |  46 |  0.01 | ACDB | 24043
  10091 | Gothic Plate Leggings         |  47 |  0.01 | ACDB | 24043
  10092 | Gothic Plate Spaulders        |  47 |  0.01 | ACDB | 24043
  10094 | Gothic Plate Vambraces        |  45 |  0.01 | ACDB | 24041
  10127 | Revenant Bracers              |  49 |  0.01 | ACDB | 24045
  10201 | Overlord's Greaves            |  48 |  0.01 | ACDB | 24045
  10202 | Overlord's Vambraces          |  48 |  0.01 | ACDB | 24045
  10205 | Overlord's Gauntlets          |  49 |  0.01 | ACDB | 24045
  10206 | Overlord's Girdle             |  48 |  0.01 | ACDB | 24045
  10207 | Overlord's Crown              |  49 |  0.01 | ACDB | 24045
  10301 | Pattern: White Bandit Mask    |  43 |  0.02 | ACDB | Direct
  10312 | Pattern: Red Mageweave Gloves |  45 |  0.02 | ACDB | Direct
  10605 | Schematic: Spellpower Goggles |  45 |  0.02 | ACDB | Direct
  11167 | Formula: Enchant Boots - Lesse|  38 |  0.02 | ACDB | Direct
  11208 | Formula: Enchant Weapon - Demo|  46 |  0.02 | ACDB | Direct
  11975 | Topaz Ring                    |  49 |  0.01 | ACDB | 24045
  11987 | Iridium Circle                |  43 |  0.01 | ACDB | 24039
  11998 | Jet Loop                      |  42 |  0.01 | ACDB | 24039
  12013 | Desert Ring                   |  49 |  0.01 | ACDB | 24045
  12032 | Onyx Choker                   |  48 |  0.01 | ACDB | 24045
  12042 | Marsh Chain                   |  42 |  0.01 | ACDB | 24039
  12043 | Desert Choker                 |  47 |  0.01 | ACDB | 24043
  13018 | Executioner's Cleaver         |  48 |  0.05 | ACDB | 24046
  13021 | Needle Threader               |  47 |  0.05 | ACDB | 24044
  13029 | Umbral Crystal                |  43 |  0.06 | ACDB | 24040
  13035 | Serpent Slicer                |  49 |  0.05 | ACDB | 24046
  13039 | Skull Splitting Crossbow      |  48 |  0.05 | ACDB | 24046
  13043 | Blade of the Titans           |  49 |  0.05 | ACDB | 24046
  13051 | Witchfury                     |  44 |  0.04 | ACDB | 24042
  13055 | Bonechewer                    |  48 |  0.05 | ACDB | 24046
  13074 | Golem Shard Leggings          |  46 |  0.05 | ACDB | 24044
  13076 | Giantslayer Bracers           |  48 |  0.05 | ACDB | 24046
  13082 | Mountainside Buckler          |  46 |  0.05 | ACDB | 24044
  13089 | Skibi's Pendant               |  49 |  0.05 | ACDB | 24046
  13102 | Cassandra's Grace             |  47 |  0.05 | ACDB | 24044
  13109 | Blackflame Cape               |  49 |  0.05 | ACDB | 24046
  13112 | Winged Helm                   |  48 |  0.05 | ACDB | 24046
  13117 | Ogron's Sash                  |  42 |  0.06 | ACDB | 24040
  13132 | Skeletal Shoulders            |  43 |  0.06 | ACDB | 24040
  13134 | Belt of the Gladiator         |  49 |  0.05 | ACDB | 24046
  13138 | The Silencer                  |  42 |  0.06 | ACDB | 24040
  13145 | Enormous Ogre Belt            |  40 |  0.04 | ACDB | 24042
  14090 | Beaded Britches               |  11 |  0.04 | ACDB | 24074
  14091 | Beaded Robe                   |  11 |  0.04 | ACDB | 24074
  14094 | Beaded Wraps                  |  11 |  0.04 | ACDB | 24074
  14230 | Embersilk Tunic               |  42 |  0.01 | ACDB | 24039
  14234 | Embersilk Robes               |  42 |  0.01 | ACDB | 24039
  14250 | Lunar Slippers                |  42 |  0.01 | ACDB | 24039
  14271 | Gaea's Circlet                |  49 |  0.01 | ACDB | 24045
  14279 | Opulent Bracers               |  49 |  0.01 | ACDB | 24045
  14280 | Opulent Cape                  |  48 |  0.01 | ACDB | 24045
  14292 | Arachnidian Cape              |  49 |  0.01 | ACDB | 24045
  14421 | Silksand Circlet              |  42 |  0.01 | ACDB | 24039
  14424 | Silksand Legwraps             |  42 |  0.01 | ACDB | 24039
  14427 | Windchaser Wraps              |  49 |  0.01 | ACDB | 24045
  14430 | Windchaser Cloak              |  42 |  0.01 | ACDB | 24039
  14434 | Windchaser Robes              |  49 |  0.01 | ACDB | 24045
  14436 | Windchaser Coronet            |  46 |  0.01 | ACDB | 24043
  14442 | Venomshroud Mitts             |  49 |  0.01 | ACDB | 24045
  14443 | Venomshroud Mantle            |  49 |  0.01 | ACDB | 24045
  14446 | Venomshroud Belt              |  48 |  0.01 | ACDB | 24045
  14549 | Boots of Avoidance            |  45 |  0.03 | ACDB | 24081
  14551 | Edgemaster's Handguards       |  49 |  0.03 | ACDB | 24083
  14599 | Warden's Footpads             |  42 |  0.01 | ACDB | 24039
  14655 | Scorpashi Breastplate         |  49 |  0.01 | ACDB | 24045
  14658 | Scorpashi Skullcap            |  49 |  0.01 | ACDB | 24045
  14661 | Keeper's Cord                 |  49 |  0.01 | ACDB | 24045
  14663 | Keeper's Bindings             |  48 |  0.01 | ACDB | 24045
  14769 | Ravager's Sandals             |  42 |  0.01 | ACDB | 24039
  14775 | Ravager's Woolies             |  43 |  0.01 | ACDB | 24039
  14779 | Khan's Chestpiece             |  49 |  0.01 | ACDB | 24045
  14780 | Khan's Buckler                |  49 |  0.01 | ACDB | 24045
  14785 | Khan's Helmet                 |  48 |  0.01 | ACDB | 24045
  14788 | Protector Armguards           |  49 |  0.01 | ACDB | 24045
  14826 | Symbolic Gauntlets            |  41 |  0.01 | ACDB | 24041
  14827 | Symbolic Belt                 |  41 |  0.01 | ACDB | 24041
  14828 | Symbolic Greaves              |  42 |  0.01 | ACDB | 24041
  14829 | Symbolic Legplates            |  42 |  0.01 | ACDB | 24041
  14830 | Symbolic Pauldrons            |  42 |  0.01 | ACDB | 24041
  14832 | Symbolic Vambraces            |  41 |  0.01 | ACDB | 24041
  14840 | Tyrant's Legplates            |  47 |  0.01 | ACDB | 24043
  14847 | Sunscale Belt                 |  49 |  0.01 | ACDB | 24045
  14895 | Saltstone Surcoat             |  41 |  0.01 | ACDB | 24041
  14896 | Saltstone Sabatons            |  40 |  0.01 | ACDB | 24041
  14897 | Saltstone Gauntlets           |  40 |  0.01 | ACDB | 24041
  14898 | Saltstone Girdle              |  40 |  0.01 | ACDB | 24041
  14899 | Saltstone Helm                |  41 |  0.01 | ACDB | 24041
  14900 | Saltstone Legplates           |  40 |  0.01 | ACDB | 24041
  14901 | Saltstone Shoulder Pads       |  41 |  0.01 | ACDB | 24041
  14903 | Saltstone Armsplints          |  40 |  0.01 | ACDB | 24041
  14907 | Brutish Helmet                |  48 |  0.01 | ACDB | 24045
  14913 | Jade Greaves                  |  49 |  0.01 | ACDB | 24045
  14917 | Jade Gauntlets                |  48 |  0.01 | ACDB | 24045
  14921 | Jade Epaulets                 |  49 |  0.01 | ACDB | 24045
  14941 | Warbringer's Armsplints       |  42 |  0.01 | ACDB | 24041
  14942 | Warbringer's Gauntlets        |  42 |  0.01 | ACDB | 24041
  14943 | Warbringer's Belt             |  42 |  0.01 | ACDB | 24041
  14953 | Bloodforged Legplates         |  49 |  0.01 | ACDB | 24045
  14965 | High Chief's Bindings         |  49 |  0.01 | ACDB | 24045
  15009 | Primal Leggings               |  11 |  0.04 | ACDB | 24074
  15010 | Primal Wraps                  |  11 |  0.04 | ACDB | 24074
  15159 | Nocturnal Tunic               |  42 |  0.01 | ACDB | 24039
  15165 | Imposing Cape                 |  42 |  0.01 | ACDB | 24039
  15177 | Potent Shoulders              |  49 |  0.01 | ACDB | 24045
  15227 | Diamond-Tip Bludgeon          |  49 |  0.01 | ACDB | 24045
  15235 | Crescent Edge                 |  48 |  0.01 | ACDB | 24045
  15244 | Razor Blade                   |  42 |  0.01 | ACDB | 24039
  15252 | Tusker Sword                  |  49 |  0.01 | ACDB | 24045
  15363 | Trickster's Headdress         |  42 |  0.01 | ACDB | 24039
  15369 | Wolf Rider's Belt             |  42 |  0.01 | ACDB | 24039
  15377 | Wolf Rider's Wristbands       |  42 |  0.01 | ACDB | 24039
  15385 | Rageclaw Leggings             |  49 |  0.01 | ACDB | 24045
  15392 | Jadefire Cloak                |  49 |  0.01 | ACDB | 24045
  15477 | Charger's Pants               |  11 |  0.04 | ACDB | 24074
  15479 | Charger's Armor               |  11 |  0.04 | ACDB | 24074
  15591 | Steadfast Breastplate         |  43 |  0.01 | ACDB | 24039
  15593 | Steadfast Coronet             |  42 |  0.01 | ACDB | 24039
  15597 | Steadfast Shoulders           |  42 |  0.01 | ACDB | 24039
  15600 | Ancient Vambraces             |  42 |  0.01 | ACDB | 24039
  15605 | Ancient Gauntlets             |  42 |  0.01 | ACDB | 24039
  15613 | Bonelink Belt                 |  42 |  0.01 | ACDB | 24039
  15618 | Bonelink Wall Shield          |  47 |  0.01 | ACDB | 24043
  15626 | Gryphon Mail Greaves          |  47 |  0.01 | ACDB | 24043
  15629 | Formidable Bracers            |  48 |  0.01 | ACDB | 24045
  15630 | Formidable Sabatons           |  49 |  0.01 | ACDB | 24045
  15636 | Formidable Belt               |  49 |  0.01 | ACDB | 24045
  15638 | Formidable Shoulder Pads      |  49 |  0.01 | ACDB | 24045
  15643 | Ironhide Cloak                |  49 |  0.01 | ACDB | 24045
  15925 | Journeyman's Stave            |  10 |  0.04 | ACDB | 24074
  15965 | Windchaser Orb                |  49 |  0.01 | ACDB | 24045
  15969 | Beaded Orb                    |  10 |  0.04 | ACDB | 24074
  15979 | Embersilk Stave               |  42 |  0.01 | ACDB | 24039
--------------
406 AC-exclusive items found.

RLTs found only in AC (can be deleted): [24046, 24074, 24083]
RLTs found in both: [24039, 24040, 24041, 24042, 24043, 24044, 24045, 24080, 24081, 24082]
