 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
   3869 | Plans: Shadow Crescent Axe    |  40 |  0.02 | ACDB | Direct
   3871 | Plans: Golden Scale Shoulders |  35 |  0.02 | ACDB | Direct
   3873 | Plans: Golden Scale Cuirass   |  39 |  0.02 | ACDB | Direct
   4041 | Aurora Cowl                   |  39 |  0.01 | ACDB | 24056
   4042 | Aurora Gloves                 |  39 |  0.01 | ACDB | 24056
   4059 | Glyphed Bracers               |  37 |  0.01 | ACDB | 24054
   4067 | Glyphed Buckler               |  39 |  0.01 | ACDB | 24056
   4078 | Chief Brigadier Coif          |  39 |  0.01 | ACDB | 24056
   4296 | Pattern: Dark Leather Shoulder|  28 |  0.02 | ACDB | Direct
   4298 | Pattern: Guardian Belt        |  34 |  0.02 | ACDB | Direct
   4300 | Pattern: Guardian Leather Brac|  39 |  0.02 | ACDB | Direct
   4412 | Schematic: Moonsight Rifle    |  29 |  0.02 | ACDB | Direct
   4414 | Schematic: Portable Bronze Mor|  33 |  0.02 | ACDB | Direct
   4416 | Schematic: Goblin Land Mine   |  39 |  0.02 | ACDB | Direct
   4607 | Delicious Cave Mold           |  35 |  0.02 | ACDB | Direct
   4716 | Combat Cloak                  |  32 |  0.01 | ACDB | 24050
   4719 | Nightsky Cloak                |  32 |  0.01 | ACDB | 24050
   4722 | Insignia Cloak                |  32 |  0.01 | ACDB | 24050
   4727 | Chief Brigadier Girdle        |  38 |  0.01 | ACDB | 24056
   4729 | Aurora Mantle                 |  39 |  0.01 | ACDB | 24056
   4731 | Glyphed Epaulets              |  39 |  0.01 | ACDB | 24056
   5214 | Wand of Eventide              |  32 |  0.01 | ACDB | 24050
   5245 | Summoner's Wand               |  34 |  0.01 | ACDB | 24052
   5624 | Circlet of the Order          |  38 |  0.01 | ACDB | 24056
   5755 | Onyx Shredder Plate           |  35 |  0.01 | ACDB | 24052
   5774 | Pattern: Green Silk Pack      |  35 |  0.02 | ACDB | Direct
   5974 | Pattern: Guardian Cloak       |  37 |  0.02 | ACDB | Direct
   6045 | Plans: Iron Counterweight     |  33 |  0.02 | ACDB | Direct
   6396 | Emblazoned Chestpiece         |  32 |  0.01 | ACDB | 24050
   6412 | Chief Brigadier Boots         |  39 |  0.01 | ACDB | 24056
   6419 | Glyphed Mitts                 |  38 |  0.01 | ACDB | 24056
   6420 | Glyphed Boots                 |  39 |  0.01 | ACDB | 24056
   6422 | Glyphed Helm                  |  39 |  0.01 | ACDB | 24056
   6454 | Manual: Strong Anti-Venom     |  26 |  0.02 | ACDB | Direct
   6609 | Sage's Cloth                  |  32 |  0.01 | ACDB | 24050
   6610 | Sage's Robe                   |  32 |  0.01 | ACDB | 24050
   6616 | Sage's Pants                  |  32 |  0.01 | ACDB | 24050
   7084 | Pattern: Crimson Silk Shoulder|  38 |  0.02 | ACDB | Direct
   7091 | Pattern: Truefaith Gloves     |  30 |  0.02 | ACDB | Direct
   7366 | Elder's Gloves                |  32 |  0.01 | ACDB | 24050
   7406 | Infiltrator Cord              |  32 |  0.01 | ACDB | 24050
   7412 | Infiltrator Gloves            |  32 |  0.01 | ACDB | 24050
   7422 | Phalanx Girdle                |  32 |  0.01 | ACDB | 24050
   7431 | Twilight Pants                |  39 |  0.01 | ACDB | 24056
   7440 | Sentinel Trousers             |  39 |  0.01 | ACDB | 24056
   7453 | Pattern: Swift Boots          |  40 |  0.02 | ACDB | Direct
   7454 | Knight's Breastplate          |  39 |  0.01 | ACDB | 24056
   7455 | Knight's Legguards            |  39 |  0.01 | ACDB | 24056
   7457 | Knight's Gauntlets            |  37 |  0.01 | ACDB | 24054
   7465 | Knight's Crest                |  39 |  0.01 | ACDB | 24056
   7492 | Captain's Cloak               |  39 |  0.01 | ACDB | 24056
   8006 | The Ziggler                   |  39 |  0.05 | ACDB | 24057
   8364 | Mithril Head Trout            |  35 |  0.02 | ACDB | Direct
   9382 | Tromping Miner's Boots        |  38 |  0.01 | ACDB | 24056
   9385 | Archaic Defender              |  36 |  0.05 | ACDB | 24055
   9435 | Reticulated Bone Gauntlets    |  36 |  0.05 | ACDB | 24055
   9824 | Durable Shoulders             |  32 |  0.01 | ACDB | 24050
   9834 | Scaled Leather Shoulders      |  32 |  0.01 | ACDB | 24050
   9841 | Banded Leggings               |  32 |  0.01 | ACDB | 24050
   9842 | Banded Pauldrons              |  32 |  0.01 | ACDB | 24050
   9843 | Banded Shield                 |  33 |  0.01 | ACDB | 24050
   9852 | Conjurer's Robe               |  38 |  0.01 | ACDB | 24056
   9875 | Sorcerer Sash                 |  39 |  0.01 | ACDB | 24056
   9879 | Sorcerer Bracelets            |  39 |  0.01 | ACDB | 24056
   9886 | Huntsman's Bands              |  39 |  0.01 | ACDB | 24056
   9891 | Huntsman's Belt               |  39 |  0.01 | ACDB | 24056
   9896 | Jazeraint Bracers             |  39 |  0.01 | ACDB | 24056
   9898 | Jazeraint Cloak               |  38 |  0.01 | ACDB | 24056
  10289 | Durable Hat                   |  32 |  0.01 | ACDB | 24050
  10406 | Scaled Leather Headband       |  32 |  0.01 | ACDB | 24050
  10408 | Banded Helm                   |  32 |  0.01 | ACDB | 24050
  10409 | Banded Boots                  |  32 |  0.01 | ACDB | 24050
  10424 | Plans: Silvered Bronze Legging|  31 |  0.02 | ACDB | Direct
  11411 | Large Bear Bone               |  28 |  0.12 | ACDB | 24058
  11986 | Thallium Hoop                 |  39 |  0.01 | ACDB | 24056
  11997 | Greenstone Circle             |  38 |  0.01 | ACDB | 24056
  12019 | Cerulean Talisman             |  32 |  0.01 | ACDB | 24050
  12028 | Basalt Necklace               |  32 |  0.01 | ACDB | 24050
  12030 | Jet Chain                     |  39 |  0.01 | ACDB | 24056
  13020 | Skystriker Bow                |  39 |  0.05 | ACDB | 24057
  13025 | Deadwood Sledge               |  37 |  0.05 | ACDB | 24055
  13037 | Crystalpine Stinger           |  32 |  0.05 | ACDB | 24051
  13045 | Viscous Hammer                |  35 |  0.05 | ACDB | 24053
  13084 | Kaleidoscope Chain            |  35 |  0.05 | ACDB | 24053
  13087 | River Pride Choker            |  33 |  0.05 | ACDB | 24051
  13103 | Pads of the Venom Spider      |  38 |  0.05 | ACDB | 24057
  13119 | Enchanted Kodo Bracers        |  39 |  0.05 | ACDB | 24057
  13121 | Wing of the Whelpling         |  38 |  0.05 | ACDB | 24057
  13127 | Frostreaver Crown             |  32 |  0.05 | ACDB | 24051
  13129 | Firemane Leggings             |  39 |  0.05 | ACDB | 24057
  14189 | Raincaller Cap                |  32 |  0.01 | ACDB | 24050
  14196 | Thistlefur Sandals            |  32 |  0.01 | ACDB | 24050
  14199 | Thistlefur Gloves             |  33 |  0.01 | ACDB | 24050
  14200 | Thistlefur Cap                |  35 |  0.01 | ACDB | 24052
  14201 | Thistlefur Mantle             |  34 |  0.01 | ACDB | 24052
  14202 | Thistlefur Jerkin             |  36 |  0.01 | ACDB | 24054
  14203 | Thistlefur Pants              |  35 |  0.01 | ACDB | 24052
  14204 | Thistlefur Robe               |  36 |  0.01 | ACDB | 24054
  14205 | Thistlefur Belt               |  32 |  0.01 | ACDB | 24050
  14206 | Vital Bracelets               |  32 |  0.01 | ACDB | 24050
  14207 | Vital Leggings                |  36 |  0.01 | ACDB | 24054
  14208 | Vital Headband                |  36 |  0.01 | ACDB | 24054
  14209 | Vital Sash                    |  33 |  0.01 | ACDB | 24050
  14210 | Vital Cape                    |  32 |  0.01 | ACDB | 24050
  14211 | Vital Handwraps               |  34 |  0.01 | ACDB | 24052
  14212 | Vital Shoulders               |  35 |  0.01 | ACDB | 24052
  14213 | Vital Raiment                 |  37 |  0.01 | ACDB | 24054
  14214 | Vital Boots                   |  34 |  0.01 | ACDB | 24052
  14215 | Vital Tunic                   |  37 |  0.01 | ACDB | 24054
  14217 | Geomancer's Cord              |  36 |  0.01 | ACDB | 24054
  14218 | Geomancer's Boots             |  37 |  0.01 | ACDB | 24054
  14219 | Geomancer's Cloak             |  34 |  0.01 | ACDB | 24052
  14221 | Geomancer's Bracers           |  35 |  0.01 | ACDB | 24052
  14222 | Geomancer's Gloves            |  37 |  0.01 | ACDB | 24054
  14223 | Geomancer's Spaulders         |  38 |  0.01 | ACDB | 24056
  14224 | Geomancer's Trousers          |  39 |  0.01 | ACDB | 24056
  14226 | Embersilk Bracelets           |  37 |  0.01 | ACDB | 24054
  14229 | Embersilk Cloak               |  36 |  0.01 | ACDB | 24054
  14231 | Embersilk Mitts               |  38 |  0.01 | ACDB | 24056
  14232 | Embersilk Mantle              |  39 |  0.01 | ACDB | 24056
  14235 | Embersilk Cord                |  37 |  0.01 | ACDB | 24054
  14236 | Embersilk Boots               |  38 |  0.01 | ACDB | 24056
  14239 | Darkmist Cape                 |  39 |  0.01 | ACDB | 24056
  14397 | Resilient Mantle              |  32 |  0.01 | ACDB | 24050
  14398 | Resilient Tunic               |  33 |  0.01 | ACDB | 24050
  14401 | Resilient Cap                 |  33 |  0.01 | ACDB | 24050
  14404 | Resilient Leggings            |  33 |  0.01 | ACDB | 24050
  14405 | Resilient Robe                |  33 |  0.01 | ACDB | 24050
  14407 | Stonecloth Vest               |  39 |  0.01 | ACDB | 24056
  14408 | Stonecloth Boots              |  35 |  0.01 | ACDB | 24052
  14409 | Stonecloth Cape               |  33 |  0.01 | ACDB | 24050
  14410 | Stonecloth Circlet            |  38 |  0.01 | ACDB | 24056
  14411 | Stonecloth Gloves             |  35 |  0.01 | ACDB | 24052
  14412 | Stonecloth Epaulets           |  36 |  0.01 | ACDB | 24054
  14413 | Stonecloth Robe               |  39 |  0.01 | ACDB | 24056
  14414 | Stonecloth Belt               |  34 |  0.01 | ACDB | 24052
  14415 | Stonecloth Britches           |  37 |  0.01 | ACDB | 24054
  14416 | Stonecloth Bindings           |  34 |  0.01 | ACDB | 24052
  14418 | Silksand Boots                |  39 |  0.01 | ACDB | 24056
  14419 | Silksand Bracers              |  38 |  0.01 | ACDB | 24056
  14420 | Silksand Cape                 |  38 |  0.01 | ACDB | 24056
  14426 | Silksand Girdle               |  39 |  0.01 | ACDB | 24056
  14581 | Dokebi Chestguard             |  33 |  0.01 | ACDB | 24050
  14583 | Dokebi Gloves                 |  32 |  0.01 | ACDB | 24050
  14584 | Dokebi Hat                    |  35 |  0.01 | ACDB | 24052
  14585 | Dokebi Leggings               |  32 |  0.01 | ACDB | 24050
  14587 | Dokebi Mantle                 |  32 |  0.01 | ACDB | 24050
  14588 | Hawkeye's Cord                |  36 |  0.01 | ACDB | 24054
  14589 | Hawkeye's Shoes               |  37 |  0.01 | ACDB | 24054
  14590 | Hawkeye's Bracers             |  35 |  0.01 | ACDB | 24052
  14593 | Hawkeye's Cloak               |  35 |  0.01 | ACDB | 24052
  14594 | Hawkeye's Gloves              |  37 |  0.01 | ACDB | 24054
  14595 | Hawkeye's Breeches            |  38 |  0.01 | ACDB | 24056
  14596 | Hawkeye's Epaulets            |  38 |  0.01 | ACDB | 24056
  14602 | Warden's Cloak                |  39 |  0.01 | ACDB | 24056
  14607 | Hawkeye's Buckler             |  37 |  0.01 | ACDB | 24054
  14751 | Slayer's Surcoat              |  33 |  0.01 | ACDB | 24050
  14753 | Slayer's Skullcap             |  33 |  0.01 | ACDB | 24050
  14757 | Slayer's Pants                |  32 |  0.01 | ACDB | 24050
  14759 | Enduring Bracers              |  34 |  0.01 | ACDB | 24052
  14760 | Enduring Breastplate          |  39 |  0.01 | ACDB | 24056
  14761 | Enduring Belt                 |  34 |  0.01 | ACDB | 24052
  14762 | Enduring Boots                |  37 |  0.01 | ACDB | 24054
  14763 | Enduring Cape                 |  32 |  0.01 | ACDB | 24050
  14764 | Enduring Gauntlets            |  35 |  0.01 | ACDB | 24052
  14765 | Enduring Circlet              |  38 |  0.01 | ACDB | 24056
  14766 | Enduring Breeches             |  37 |  0.01 | ACDB | 24054
  14767 | Enduring Pauldrons            |  38 |  0.01 | ACDB | 24056
  14771 | Ravager's Cloak               |  39 |  0.01 | ACDB | 24056
  14773 | Ravager's Cord                |  39 |  0.01 | ACDB | 24056
  15130 | Cutthroat's Vest              |  34 |  0.01 | ACDB | 24052
  15131 | Cutthroat's Boots             |  32 |  0.01 | ACDB | 24050
  15133 | Cutthroat's Buckler           |  33 |  0.01 | ACDB | 24050
  15134 | Cutthroat's Hat               |  37 |  0.01 | ACDB | 24054
  15137 | Cutthroat's Mitts             |  33 |  0.01 | ACDB | 24050
  15139 | Cutthroat's Pants             |  33 |  0.01 | ACDB | 24050
  15140 | Cutthroat's Mantle            |  34 |  0.01 | ACDB | 24052
  15142 | Ghostwalker Boots             |  35 |  0.01 | ACDB | 24052
  15143 | Ghostwalker Bindings          |  33 |  0.01 | ACDB | 24050
  15144 | Ghostwalker Rags              |  37 |  0.01 | ACDB | 24054
  15145 | Ghostwalker Buckler           |  36 |  0.01 | ACDB | 24054
  15146 | Ghostwalker Crown             |  39 |  0.01 | ACDB | 24056
  15147 | Ghostwalker Cloak             |  33 |  0.01 | ACDB | 24050
  15148 | Ghostwalker Belt              |  34 |  0.01 | ACDB | 24052
  15149 | Ghostwalker Gloves            |  36 |  0.01 | ACDB | 24054
  15150 | Ghostwalker Pads              |  36 |  0.01 | ACDB | 24054
  15151 | Ghostwalker Legguards         |  36 |  0.01 | ACDB | 24054
  15153 | Nocturnal Cloak               |  37 |  0.01 | ACDB | 24054
  15154 | Nocturnal Sash                |  38 |  0.01 | ACDB | 24056
  15155 | Nocturnal Gloves              |  39 |  0.01 | ACDB | 24056
  15160 | Nocturnal Wristbands          |  39 |  0.01 | ACDB | 24056
  15233 | Savage Axe                    |  39 |  0.01 | ACDB | 24056
  15250 | Glimmering Flamberge          |  32 |  0.01 | ACDB | 24050
  15285 | Archer's Longbow              |  32 |  0.01 | ACDB | 24050
  15322 | Smoothbore Gun                |  39 |  0.01 | ACDB | 24056
  15339 | Pathfinder Hat                |  34 |  0.01 | ACDB | 24052
  15346 | Pathfinder Vest               |  32 |  0.01 | ACDB | 24050
  15349 | Headhunter's Belt             |  33 |  0.01 | ACDB | 24050
  15350 | Headhunter's Slippers         |  34 |  0.01 | ACDB | 24052
  15352 | Headhunter's Buckler          |  34 |  0.01 | ACDB | 24052
  15353 | Headhunter's Headdress        |  38 |  0.01 | ACDB | 24056
  15354 | Headhunter's Cloak            |  32 |  0.01 | ACDB | 24050
  15355 | Headhunter's Mitts            |  34 |  0.01 | ACDB | 24052
  15356 | Headhunter's Armor            |  36 |  0.01 | ACDB | 24054
  15357 | Headhunter's Spaulders        |  35 |  0.01 | ACDB | 24052
  15358 | Headhunter's Woolies          |  35 |  0.01 | ACDB | 24052
  15360 | Trickster's Bindings          |  38 |  0.01 | ACDB | 24056
  15361 | Trickster's Sash              |  37 |  0.01 | ACDB | 24054
  15362 | Trickster's Boots             |  39 |  0.01 | ACDB | 24056
  15364 | Trickster's Cloak             |  36 |  0.01 | ACDB | 24054
  15365 | Trickster's Handwraps         |  38 |  0.01 | ACDB | 24056
  15367 | Trickster's Protector         |  39 |  0.01 | ACDB | 24056
  15368 | Trickster's Pauldrons         |  39 |  0.01 | ACDB | 24056
  15536 | Wicked Chain Chestpiece       |  34 |  0.01 | ACDB | 24052
  15540 | Wicked Chain Helmet           |  34 |  0.01 | ACDB | 24052
  15541 | Wicked Chain Legguards        |  33 |  0.01 | ACDB | 24050
  15542 | Wicked Chain Shoulder Pads    |  32 |  0.01 | ACDB | 24050
  15543 | Wicked Chain Shield           |  34 |  0.01 | ACDB | 24052
  15544 | Thick Scale Sabatons          |  32 |  0.01 | ACDB | 24050
  15546 | Thick Scale Breastplate       |  36 |  0.01 | ACDB | 24054
  15548 | Thick Scale Gauntlets         |  32 |  0.01 | ACDB | 24050
  15550 | Thick Scale Crown             |  35 |  0.01 | ACDB | 24052
  15551 | Thick Scale Legguards         |  35 |  0.01 | ACDB | 24052
  15552 | Thick Scale Shield            |  36 |  0.01 | ACDB | 24054
  15553 | Thick Scale Shoulder Pads     |  34 |  0.01 | ACDB | 24052
  15554 | Pillager's Girdle             |  33 |  0.01 | ACDB | 24050
  15555 | Pillager's Boots              |  33 |  0.01 | ACDB | 24050
  15556 | Pillager's Bracers            |  32 |  0.01 | ACDB | 24050
  15557 | Pillager's Chestguard         |  37 |  0.01 | ACDB | 24054
  15558 | Pillager's Crown              |  37 |  0.01 | ACDB | 24054
  15560 | Pillager's Gloves             |  34 |  0.01 | ACDB | 24052
  15561 | Pillager's Leggings           |  36 |  0.01 | ACDB | 24054
  15562 | Pillager's Pauldrons          |  36 |  0.01 | ACDB | 24054
  15563 | Pillager's Shield             |  37 |  0.01 | ACDB | 24054
  15565 | Marauder's Boots              |  38 |  0.01 | ACDB | 24056
  15566 | Marauder's Bracers            |  35 |  0.01 | ACDB | 24052
  15568 | Marauder's Cloak              |  33 |  0.01 | ACDB | 24050
  15570 | Marauder's Gauntlets          |  36 |  0.01 | ACDB | 24054
  15571 | Marauder's Belt               |  35 |  0.01 | ACDB | 24052
  15572 | Marauder's Circlet            |  39 |  0.01 | ACDB | 24056
  15573 | Marauder's Leggings           |  38 |  0.01 | ACDB | 24056
  15575 | Sparkleshell Belt             |  36 |  0.01 | ACDB | 24054
  15576 | Sparkleshell Sabatons         |  39 |  0.01 | ACDB | 24056
  15577 | Sparkleshell Bracers          |  36 |  0.01 | ACDB | 24054
  15579 | Sparkleshell Cloak            |  35 |  0.01 | ACDB | 24052
  15581 | Sparkleshell Gauntlets        |  38 |  0.01 | ACDB | 24056
  15590 | Steadfast Bracelets           |  37 |  0.01 | ACDB | 24054
  15594 | Steadfast Cloak               |  37 |  0.01 | ACDB | 24054
  15595 | Steadfast Gloves              |  39 |  0.01 | ACDB | 24056
  15598 | Steadfast Girdle              |  38 |  0.01 | ACDB | 24056
  15892 | Slayer's Shield               |  32 |  0.01 | ACDB | 24050
  15929 | Nightsky Orb                  |  37 |  0.01 | ACDB | 24054
  15934 | Sage's Stave                  |  32 |  0.01 | ACDB | 24050
  15962 | Satyr's Rod                   |  33 |  0.01 | ACDB | 24050
  15963 | Stonecloth Branch             |  39 |  0.01 | ACDB | 24056
  15976 | Thistlefur Branch             |  36 |  0.01 | ACDB | 24054
  15977 | Vital Orb                     |  37 |  0.01 | ACDB | 24054
  15990 | Enduring Shield               |  39 |  0.01 | ACDB | 24056
--------------
324 AC-exclusive items found.

RLTs found only in AC (can be deleted): None.
RLTs found in both: [24047, 24050, 24051, 24052, 24053, 24054, 24055, 24056, 24057, 24058]
