 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
   6429 | Mistscape Wizard Hat          |  44 |  0.01 | ACDB | 24041
   6430 | Imperial Leather Breastplate  |  46 |  0.01 | ACDB | 24043
   6431 | Imperial Leather Boots        |  43 |  0.01 | ACDB | 24039
   6432 | Imperial Cloak                |  41 |  0.01 | ACDB | 24037
   6433 | Imperial Leather Helm         |  43 |  0.01 | ACDB | 24039
   6511 | Journeyman's Robe             |  11 |  0.04 | ACDB | 24074
   7084 | Pattern: Crimson Silk Shoulder|  38 |  0.02 | ACDB | Direct
   7086 | Pattern: Earthen Silk Belt    |  39 |  0.02 | ACDB | Direct
   7108 | Infantry Shield               |  11 |  0.04 | ACDB | 24074
   7112 | Aurora Armor                  |  41 |  0.01 | ACDB | 24037
   7113 | Mistscape Armor               |  46 |  0.01 | ACDB | 24043
   7332 | Regal Armor                   |  45 |  0.01 | ACDB | 24041
   7429 | Twilight Armor                |  40 |  0.01 | ACDB | 24037
   7430 | Twilight Robe                 |  40 |  0.01 | ACDB | 24037
   7439 | Sentinel Breastplate          |  40 |  0.01 | ACDB | 24037
   7468 | Regal Robe                    |  45 |  0.01 | ACDB | 24041
   7469 | Regal Leggings                |  44 |  0.01 | ACDB | 24041
   7470 | Regal Wizard Hat              |  42 |  0.01 | ACDB | 24039
   7471 | Regal Gloves                  |  42 |  0.01 | ACDB | 24039
   7472 | Regal Boots                   |  41 |  0.01 | ACDB | 24037
   7473 | Regal Mantle                  |  42 |  0.01 | ACDB | 24039
   7474 | Regal Cloak                   |  40 |  0.01 | ACDB | 24037
   7475 | Regal Cuffs                   |  41 |  0.01 | ACDB | 24037
   7476 | Regal Sash                    |  40 |  0.01 | ACDB | 24037
   7477 | Ranger Tunic                  |  45 |  0.01 | ACDB | 24041
   7478 | Ranger Leggings               |  43 |  0.01 | ACDB | 24039
   7479 | Ranger Helm                   |  42 |  0.01 | ACDB | 24039
   7480 | Ranger Gloves                 |  41 |  0.01 | ACDB | 24037
   7481 | Ranger Boots                  |  42 |  0.01 | ACDB | 24039
   7482 | Ranger Shoulders              |  42 |  0.01 | ACDB | 24039
   7483 | Ranger Cloak                  |  40 |  0.01 | ACDB | 24037
   7484 | Ranger Wristguards            |  41 |  0.01 | ACDB | 24037
   7485 | Ranger Cord                   |  41 |  0.01 | ACDB | 24037
   7486 | Captain's Breastplate         |  44 |  0.01 | ACDB | 24041
   7487 | Captain's Leggings            |  43 |  0.01 | ACDB | 24039
   7488 | Captain's Circlet             |  42 |  0.01 | ACDB | 24039
   7489 | Captain's Gauntlets           |  41 |  0.01 | ACDB | 24037
   7490 | Captain's Boots               |  42 |  0.01 | ACDB | 24039
   7491 | Captain's Shoulderguards      |  43 |  0.01 | ACDB | 24039
   7493 | Captain's Bracers             |  40 |  0.01 | ACDB | 24037
   7494 | Captain's Waistguard          |  41 |  0.01 | ACDB | 24037
   7495 | Captain's Buckler             |  44 |  0.01 | ACDB | 24041
   7496 | Field Plate Shield            |  43 |  0.01 | ACDB | 24039
   7519 | Gossamer Pants                |  47 |  0.01 | ACDB | 24043
   7520 | Gossamer Headpiece            |  47 |  0.01 | ACDB | 24043
   7521 | Gossamer Gloves               |  46 |  0.01 | ACDB | 24043
   7522 | Gossamer Boots                |  45 |  0.01 | ACDB | 24041
   7523 | Gossamer Shoulderpads         |  46 |  0.01 | ACDB | 24043
   7524 | Gossamer Cape                 |  44 |  0.01 | ACDB | 24041
   7525 | Gossamer Bracers              |  45 |  0.01 | ACDB | 24041
   7526 | Gossamer Belt                 |  46 |  0.01 | ACDB | 24043
   7528 | Cabalist Leggings             |  48 |  0.01 | ACDB | 24045
   7529 | Cabalist Helm                 |  47 |  0.01 | ACDB | 24043
   7530 | Cabalist Gloves               |  46 |  0.01 | ACDB | 24043
   7531 | Cabalist Boots                |  46 |  0.01 | ACDB | 24043
   7532 | Cabalist Spaulders            |  47 |  0.01 | ACDB | 24043
   7533 | Cabalist Cloak                |  44 |  0.01 | ACDB | 24041
   7534 | Cabalist Bracers              |  45 |  0.01 | ACDB | 24041
   7535 | Cabalist Belt                 |  46 |  0.01 | ACDB | 24043
   7536 | Champion's Wall Shield        |  48 |  0.01 | ACDB | 24045
   7537 | Gothic Shield                 |  49 |  0.01 | ACDB | 24045
   7538 | Champion's Armor              |  48 |  0.01 | ACDB | 24045
   7539 | Champion's Leggings           |  48 |  0.01 | ACDB | 24045
   7540 | Champion's Helmet             |  47 |  0.01 | ACDB | 24043
   7541 | Champion's Gauntlets          |  46 |  0.01 | ACDB | 24043
   7542 | Champion's Greaves            |  46 |  0.01 | ACDB | 24043
   7543 | Champion's Pauldrons          |  47 |  0.01 | ACDB | 24043
   7544 | Champion's Cape               |  44 |  0.01 | ACDB | 24041
   7545 | Champion's Bracers            |  45 |  0.01 | ACDB | 24041
   7546 | Champion's Girdle             |  46 |  0.01 | ACDB | 24043
   7555 | Regal Star                    |  45 |  0.01 | ACDB | 24041
   7556 | Twilight Orb                  |  40 |  0.01 | ACDB | 24037
   7610 | Aurora Sphere                 |  41 |  0.01 | ACDB | 24037
   7611 | Mistscape Stave               |  46 |  0.01 | ACDB | 24043
   7976 | Plans: Mithril Shield Spike   |  43 |  0.02 | ACDB | Direct
   7992 | Plans: Blue Glittering Axe    |  44 |  0.02 | ACDB | Direct
   7993 | Plans: Dazzling Mithril Rapier|  48 |  0.02 | ACDB | Direct
   8029 | Plans: Wicked Mithril Blade   |  45 |  0.02 | ACDB | Direct
   8107 | Hibernal Boots                |  47 |  0.01 | ACDB | 24043
   8108 | Hibernal Bracers              |  47 |  0.01 | ACDB | 24043
   8109 | Hibernal Cloak                |  46 |  0.01 | ACDB | 24043
   8110 | Hibernal Gloves               |  47 |  0.01 | ACDB | 24043
   8111 | Hibernal Mantle               |  48 |  0.01 | ACDB | 24045
   8112 | Hibernal Pants                |  49 |  0.01 | ACDB | 24045
   8114 | Hibernal Sash                 |  47 |  0.01 | ACDB | 24043
   8115 | Hibernal Cowl                 |  48 |  0.01 | ACDB | 24045
   8116 | Heraldic Belt                 |  47 |  0.01 | ACDB | 24043
   8117 | Heraldic Boots                |  47 |  0.01 | ACDB | 24043
   8118 | Heraldic Bracers              |  46 |  0.01 | ACDB | 24043
   8120 | Heraldic Cloak                |  45 |  0.01 | ACDB | 24041
   8121 | Heraldic Gloves               |  47 |  0.01 | ACDB | 24043
   8122 | Heraldic Headpiece            |  48 |  0.01 | ACDB | 24045
   8123 | Heraldic Leggings             |  49 |  0.01 | ACDB | 24045
   8124 | Heraldic Spaulders            |  48 |  0.01 | ACDB | 24045
   8125 | Myrmidon's Bracers            |  48 |  0.01 | ACDB | 24045
   8127 | Myrmidon's Cape               |  47 |  0.01 | ACDB | 24043
   8128 | Myrmidon's Gauntlets          |  49 |  0.01 | ACDB | 24045
   8129 | Myrmidon's Girdle             |  49 |  0.01 | ACDB | 24045
   8130 | Myrmidon's Greaves            |  49 |  0.01 | ACDB | 24045
   8135 | Chromite Shield               |  46 |  0.01 | ACDB | 24043
   8137 | Chromite Bracers              |  43 |  0.01 | ACDB | 24041
   8138 | Chromite Chestplate           |  47 |  0.01 | ACDB | 24043
   8139 | Chromite Gauntlets            |  44 |  0.01 | ACDB | 24041
   8140 | Chromite Girdle               |  43 |  0.01 | ACDB | 24041
   8141 | Chromite Greaves              |  44 |  0.01 | ACDB | 24041
   8142 | Chromite Barbute              |  44 |  0.01 | ACDB | 24041
   8143 | Chromite Legplates            |  46 |  0.01 | ACDB | 24043
   8144 | Chromite Pauldrons            |  45 |  0.01 | ACDB | 24041
   8156 | Jouster's Wristguards         |  40 |  0.01 | ACDB | 24041
   8157 | Jouster's Chestplate          |  42 |  0.01 | ACDB | 24041
   8158 | Jouster's Gauntlets           |  40 |  0.01 | ACDB | 24041
   8159 | Jouster's Girdle              |  40 |  0.01 | ACDB | 24041
   8160 | Jouster's Greaves             |  40 |  0.01 | ACDB | 24041
   8161 | Jouster's Visor               |  40 |  0.01 | ACDB | 24041
   8162 | Jouster's Legplates           |  41 |  0.01 | ACDB | 24041
   8163 | Jouster's Pauldrons           |  41 |  0.01 | ACDB | 24041
   8178 | Training Sword                |  10 |  0.04 | ACDB | 24074
   8180 | Hunting Bow                   |  11 |  0.04 | ACDB | 24074
   8273 | Valorous Wristguards          |  46 |  0.01 | ACDB | 24043
   8276 | Valorous Gauntlets            |  47 |  0.01 | ACDB | 24043
   8277 | Valorous Girdle               |  46 |  0.01 | ACDB | 24043
   8278 | Valorous Greaves              |  47 |  0.01 | ACDB | 24043
   8279 | Valorous Helm                 |  48 |  0.01 | ACDB | 24045
   8280 | Valorous Legguards            |  49 |  0.01 | ACDB | 24045
   8281 | Valorous Pauldrons            |  48 |  0.01 | ACDB | 24045
   8386 | Pattern: Big Voodoo Robe      |  43 |  0.02 | ACDB | Direct
   8389 | Pattern: Big Voodoo Pants     |  48 |  0.02 | ACDB | Direct
   8390 | Pattern: Big Voodoo Cloak     |  48 |  0.02 | ACDB | Direct
   9285 | Field Plate Vambraces         |  41 |  0.01 | ACDB | 24041
   9286 | Field Plate Armor             |  44 |  0.01 | ACDB | 24041
   9287 | Field Plate Gauntlets         |  41 |  0.01 | ACDB | 24041
   9288 | Field Plate Girdle            |  41 |  0.01 | ACDB | 24041
   9289 | Field Plate Boots             |  41 |  0.01 | ACDB | 24041
   9290 | Field Plate Helmet            |  42 |  0.01 | ACDB | 24041
   9291 | Field Plate Leggings          |  43 |  0.01 | ACDB | 24041
   9292 | Field Plate Pauldrons         |  42 |  0.01 | ACDB | 24041
   9293 | Recipe: Magic Resistance Potio|  42 |  0.02 | ACDB | Direct
   9295 | Recipe: Invisibility Potion   |  47 |  0.02 | ACDB | Direct
   9359 | Wirt's Third Leg              |  45 |  0.04 | ACDB | 24042
   9433 | Forgotten Wraps               |  46 |  0.05 | ACDB | 24044
   9434 | Elemental Raiment             |  41 |  0.06 | ACDB | 24038
   9874 | Sorcerer Drape                |  43 |  0.01 | ACDB | 24039
   9876 | Sorcerer Slippers             |  40 |  0.01 | ACDB | 24037
   9878 | Sorcerer Hat                  |  41 |  0.01 | ACDB | 24037
   9880 | Sorcerer Gloves               |  40 |  0.01 | ACDB | 24037
   9881 | Sorcerer Mantle               |  41 |  0.01 | ACDB | 24037
   9882 | Sorcerer Sphere               |  43 |  0.01 | ACDB | 24039
   9883 | Sorcerer Pants                |  42 |  0.01 | ACDB | 24039
   9884 | Sorcerer Robe                 |  43 |  0.01 | ACDB | 24039
   9885 | Huntsman's Boots              |  40 |  0.01 | ACDB | 24037
   9887 | Huntsman's Armor              |  43 |  0.01 | ACDB | 24039
   9889 | Huntsman's Cap                |  40 |  0.01 | ACDB | 24037
   9892 | Huntsman's Gloves             |  40 |  0.01 | ACDB | 24037
   9893 | Huntsman's Leggings           |  42 |  0.01 | ACDB | 24039
   9894 | Huntsman's Shoulders          |  41 |  0.01 | ACDB | 24037
   9895 | Jazeraint Boots               |  40 |  0.01 | ACDB | 24037
   9897 | Jazeraint Chestguard          |  42 |  0.01 | ACDB | 24039
   9899 | Jazeraint Shield              |  42 |  0.01 | ACDB | 24039
   9900 | Jazeraint Gauntlets           |  40 |  0.01 | ACDB | 24037
   9901 | Jazeraint Belt                |  40 |  0.01 | ACDB | 24037
   9902 | Jazeraint Helm                |  41 |  0.01 | ACDB | 24037
   9903 | Jazeraint Leggings            |  42 |  0.01 | ACDB | 24039
   9904 | Jazeraint Pauldrons           |  41 |  0.01 | ACDB | 24037
   9905 | Royal Blouse                  |  48 |  0.01 | ACDB | 24045
   9906 | Royal Sash                    |  44 |  0.01 | ACDB | 24041
   9907 | Royal Boots                   |  44 |  0.01 | ACDB | 24041
   9908 | Royal Cape                    |  43 |  0.01 | ACDB | 24039
   9909 | Royal Bands                   |  43 |  0.01 | ACDB | 24039
   9910 | Royal Gloves                  |  44 |  0.01 | ACDB | 24041
   9911 | Royal Trousers                |  46 |  0.01 | ACDB | 24043
   9912 | Royal Amice                   |  45 |  0.01 | ACDB | 24041
   9913 | Royal Gown                    |  48 |  0.01 | ACDB | 24045
   9914 | Royal Scepter                 |  48 |  0.01 | ACDB | 24045
   9915 | Royal Headband                |  45 |  0.01 | ACDB | 24041
   9916 | Tracker's Belt                |  44 |  0.01 | ACDB | 24041
   9917 | Tracker's Boots               |  44 |  0.01 | ACDB | 24041
   9918 | Brigade Defender              |  45 |  0.01 | ACDB | 24041
   9919 | Tracker's Cloak               |  43 |  0.01 | ACDB | 24039
   9920 | Tracker's Gloves              |  44 |  0.01 | ACDB | 24041
   9921 | Tracker's Headband            |  45 |  0.01 | ACDB | 24041
   9922 | Tracker's Leggings            |  46 |  0.01 | ACDB | 24043
   9923 | Tracker's Shoulderpads        |  45 |  0.01 | ACDB | 24041
   9924 | Tracker's Tunic               |  48 |  0.01 | ACDB | 24045
   9925 | Tracker's Wristguards         |  44 |  0.01 | ACDB | 24041
   9926 | Brigade Boots                 |  43 |  0.01 | ACDB | 24039
   9927 | Brigade Bracers               |  42 |  0.01 | ACDB | 24039
   9928 | Brigade Breastplate           |  45 |  0.01 | ACDB | 24041
   9929 | Brigade Cloak                 |  41 |  0.01 | ACDB | 24037
   9930 | Brigade Gauntlets             |  43 |  0.01 | ACDB | 24039
   9931 | Brigade Girdle                |  43 |  0.01 | ACDB | 24039
   9932 | Brigade Circlet               |  44 |  0.01 | ACDB | 24041
   9933 | Brigade Leggings              |  45 |  0.01 | ACDB | 24041
   9934 | Brigade Pauldrons             |  44 |  0.01 | ACDB | 24041
   9935 | Embossed Plate Shield         |  45 |  0.01 | ACDB | 24041
   9936 | Abjurer's Boots               |  49 |  0.01 | ACDB | 24045
   9937 | Abjurer's Bands               |  48 |  0.01 | ACDB | 24045
   9938 | Abjurer's Cloak               |  48 |  0.01 | ACDB | 24045
   9939 | Abjurer's Gloves              |  49 |  0.01 | ACDB | 24045
   9941 | Abjurer's Mantle              |  49 |  0.01 | ACDB | 24045
   9945 | Abjurer's Sash                |  48 |  0.01 | ACDB | 24045
   9947 | Chieftain's Belt              |  48 |  0.01 | ACDB | 24045
   9948 | Chieftain's Boots             |  49 |  0.01 | ACDB | 24045
   9949 | Chieftain's Bracers           |  48 |  0.01 | ACDB | 24045
   9951 | Chieftain's Cloak             |  47 |  0.01 | ACDB | 24043
   9952 | Chieftain's Gloves            |  49 |  0.01 | ACDB | 24045
   9956 | Warmonger's Bracers           |  46 |  0.01 | ACDB | 24043
   9959 | Warmonger's Cloak             |  45 |  0.01 | ACDB | 24041
   9960 | Warmonger's Gauntlets         |  47 |  0.01 | ACDB | 24043
   9961 | Warmonger's Belt              |  47 |  0.01 | ACDB | 24043
   9962 | Warmonger's Greaves           |  48 |  0.01 | ACDB | 24045
   9963 | Warmonger's Circlet           |  48 |  0.01 | ACDB | 24045
   9964 | Warmonger's Leggings          |  49 |  0.01 | ACDB | 24045
   9965 | Warmonger's Pauldrons         |  49 |  0.01 | ACDB | 24045
   9966 | Embossed Plate Armor          |  45 |  0.01 | ACDB | 24041
   9967 | Embossed Plate Gauntlets      |  43 |  0.01 | ACDB | 24041
   9968 | Embossed Plate Girdle         |  42 |  0.01 | ACDB | 24041
   9969 | Embossed Plate Helmet         |  43 |  0.01 | ACDB | 24041
   9970 | Embossed Plate Leggings       |  44 |  0.01 | ACDB | 24041
   9971 | Embossed Plate Pauldrons      |  43 |  0.01 | ACDB | 24041
   9972 | Embossed Plate Bracers        |  42 |  0.01 | ACDB | 24041
   9973 | Embossed Plate Boots          |  42 |  0.01 | ACDB | 24041
  10060 | Duskwoven Cape                |  49 |  0.01 | ACDB | 24045
  10066 | Duskwoven Sash                |  49 |  0.01 | ACDB | 24045
  10067 | Righteous Waistguard          |  49 |  0.01 | ACDB | 24045
  10069 | Righteous Bracers             |  49 |  0.01 | ACDB | 24045
  10071 | Righteous Cloak               |  49 |  0.01 | ACDB | 24045
  10076 | Lord's Armguards              |  49 |  0.01 | ACDB | 24045
  10079 | Lord's Cape                   |  48 |  0.01 | ACDB | 24045
  10086 | Gothic Plate Armor            |  49 |  0.01 | ACDB | 24045
  10087 | Gothic Plate Gauntlets        |  46 |  0.01 | ACDB | 24043
  10088 | Gothic Plate Girdle           |  45 |  0.01 | ACDB | 24041
  10089 | Gothic Sabatons               |  45 |  0.01 | ACDB | 24041
  10090 | Gothic Plate Helmet           |  46 |  0.01 | ACDB | 24043
  10091 | Gothic Plate Leggings         |  47 |  0.01 | ACDB | 24043
  10092 | Gothic Plate Spaulders        |  47 |  0.01 | ACDB | 24043
  10094 | Gothic Plate Vambraces        |  45 |  0.01 | ACDB | 24041
  10127 | Revenant Bracers              |  49 |  0.01 | ACDB | 24045
  10201 | Overlord's Greaves            |  48 |  0.01 | ACDB | 24045
  10202 | Overlord's Vambraces          |  48 |  0.01 | ACDB | 24045
  10205 | Overlord's Gauntlets          |  49 |  0.01 | ACDB | 24045
  10206 | Overlord's Girdle             |  48 |  0.01 | ACDB | 24045
  10207 | Overlord's Crown              |  49 |  0.01 | ACDB | 24045
  10300 | Pattern: Red Mageweave Vest   |  43 |  0.02 | ACDB | Direct
  10302 | Pattern: Red Mageweave Pants  |  43 |  0.02 | ACDB | Direct
  10320 | Pattern: Red Mageweave Headban|  48 |  0.02 | ACDB | Direct
  10606 | Schematic: Parachute Cloak    |  45 |  0.02 | ACDB | Direct
  11167 | Formula: Enchant Boots - Lesse|  38 |  0.02 | ACDB | Direct
  11202 | Formula: Enchant Shield - Stam|  42 |  0.02 | ACDB | Direct
  11972 | Carnelian Loop                |  40 |  0.01 | ACDB | 24037
  11975 | Topaz Ring                    |  49 |  0.01 | ACDB | 24045
  11988 | Tellurium Band                |  47 |  0.01 | ACDB | 24043
  12011 | Forest Hoop                   |  41 |  0.01 | ACDB | 24037
  12013 | Desert Ring                   |  49 |  0.01 | ACDB | 24045
  12022 | Iridium Chain                 |  41 |  0.01 | ACDB | 24037
  12032 | Onyx Choker                   |  48 |  0.01 | ACDB | 24045
  12042 | Marsh Chain                   |  42 |  0.01 | ACDB | 24039
  12043 | Desert Choker                 |  47 |  0.01 | ACDB | 24043
  13017 | Hellslayer Battle Axe         |  40 |  0.06 | ACDB | 24038
  13018 | Executioner's Cleaver         |  48 |  0.05 | ACDB | 24046
  13021 | Needle Threader               |  47 |  0.05 | ACDB | 24044
  13026 | Heaven's Light                |  45 |  0.04 | ACDB | 24042
  13029 | Umbral Crystal                |  43 |  0.06 | ACDB | 24040
  13034 | Speedsteel Rapier             |  41 |  0.06 | ACDB | 24038
  13035 | Serpent Slicer                |  49 |  0.05 | ACDB | 24046
  13038 | Swiftwind                     |  40 |  0.06 | ACDB | 24038
  13039 | Skull Splitting Crossbow      |  48 |  0.05 | ACDB | 24046
  13042 | Sword of the Magistrate       |  41 |  0.06 | ACDB | 24038
  13043 | Blade of the Titans           |  49 |  0.05 | ACDB | 24046
  13051 | Witchfury                     |  44 |  0.04 | ACDB | 24042
  13054 | Grim Reaper                   |  40 |  0.06 | ACDB | 24038
  13055 | Bonechewer                    |  48 |  0.05 | ACDB | 24046
  13058 | Khoo's Point                  |  44 |  0.04 | ACDB | 24042
  13064 | Jaina's Firestarter           |  42 |  0.06 | ACDB | 24040
  13071 | Plated Fist of Hakoo          |  45 |  0.04 | ACDB | 24042
  13074 | Golem Shard Leggings          |  46 |  0.05 | ACDB | 24044
  13076 | Giantslayer Bracers           |  48 |  0.05 | ACDB | 24046
  13088 | Gazlowe's Charm               |  41 |  0.06 | ACDB | 24038
  13089 | Skibi's Pendant               |  49 |  0.05 | ACDB | 24046
  13100 | Furen's Boots                 |  44 |  0.04 | ACDB | 24042
  13102 | Cassandra's Grace             |  47 |  0.05 | ACDB | 24044
  13109 | Blackflame Cape               |  49 |  0.05 | ACDB | 24046
  13112 | Winged Helm                   |  48 |  0.05 | ACDB | 24046
  13117 | Ogron's Sash                  |  42 |  0.06 | ACDB | 24040
  13132 | Skeletal Shoulders            |  43 |  0.06 | ACDB | 24040
  13134 | Belt of the Gladiator         |  49 |  0.05 | ACDB | 24046
  13138 | The Silencer                  |  42 |  0.06 | ACDB | 24040
  13145 | Enormous Ogre Belt            |  40 |  0.04 | ACDB | 24042
  13199 | Crushridge Bindings           |  41 |  0.06 | ACDB | 24038
  14090 | Beaded Britches               |  11 |  0.04 | ACDB | 24074
  14091 | Beaded Robe                   |  11 |  0.04 | ACDB | 24074
  14094 | Beaded Wraps                  |  11 |  0.04 | ACDB | 24074
  14216 | Geomancer's Jerkin            |  41 |  0.01 | ACDB | 24037
  14220 | Geomancer's Cap               |  40 |  0.01 | ACDB | 24037
  14225 | Geomancer's Wraps             |  41 |  0.01 | ACDB | 24037
  14228 | Embersilk Coronet             |  41 |  0.01 | ACDB | 24037
  14233 | Embersilk Leggings            |  40 |  0.01 | ACDB | 24037
  14238 | Darkmist Boots                |  41 |  0.01 | ACDB | 24037
  14240 | Darkmist Bands                |  40 |  0.01 | ACDB | 24037
  14241 | Darkmist Handguards           |  41 |  0.01 | ACDB | 24037
  14245 | Darkmist Girdle               |  41 |  0.01 | ACDB | 24037
  14248 | Lunar Bindings                |  41 |  0.01 | ACDB | 24037
  14249 | Lunar Vest                    |  47 |  0.01 | ACDB | 24043
  14251 | Lunar Cloak                   |  40 |  0.01 | ACDB | 24037
  14255 | Lunar Belt                    |  42 |  0.01 | ACDB | 24037
  14264 | Bloodwoven Pants              |  48 |  0.01 | ACDB | 24045
  14270 | Gaea's Cloak                  |  45 |  0.01 | ACDB | 24041
  14271 | Gaea's Circlet                |  49 |  0.01 | ACDB | 24045
  14279 | Opulent Bracers               |  49 |  0.01 | ACDB | 24045
  14280 | Opulent Cape                  |  48 |  0.01 | ACDB | 24045
  14292 | Arachnidian Cape              |  49 |  0.01 | ACDB | 24045
  14421 | Silksand Circlet              |  42 |  0.01 | ACDB | 24039
  14422 | Silksand Gloves               |  40 |  0.01 | ACDB | 24037
  14423 | Silksand Shoulder Pads        |  40 |  0.01 | ACDB | 24037
  14427 | Windchaser Wraps              |  49 |  0.01 | ACDB | 24045
  14430 | Windchaser Cloak              |  42 |  0.01 | ACDB | 24039
  14434 | Windchaser Robes              |  49 |  0.01 | ACDB | 24045
  14438 | Venomshroud Boots             |  48 |  0.01 | ACDB | 24045
  14440 | Venomshroud Cape              |  46 |  0.01 | ACDB | 24043
  14442 | Venomshroud Mitts             |  49 |  0.01 | ACDB | 24045
  14443 | Venomshroud Mantle            |  49 |  0.01 | ACDB | 24045
  14591 | Hawkeye's Helm                |  40 |  0.01 | ACDB | 24037
  14592 | Hawkeye's Tunic               |  40 |  0.01 | ACDB | 24037
  14598 | Warden's Waistband            |  40 |  0.01 | ACDB | 24037
  14600 | Warden's Wristbands           |  40 |  0.01 | ACDB | 24037
  14603 | Warden's Mantle               |  41 |  0.01 | ACDB | 24037
  14605 | Warden's Woolies              |  43 |  0.01 | ACDB | 24039
  14606 | Warden's Gloves               |  41 |  0.01 | ACDB | 24037
  14653 | Scorpashi Slippers            |  46 |  0.01 | ACDB | 24043
  14655 | Scorpashi Breastplate         |  49 |  0.01 | ACDB | 24045
  14657 | Scorpashi Gloves              |  46 |  0.01 | ACDB | 24043
  14658 | Scorpashi Skullcap            |  49 |  0.01 | ACDB | 24045
  14659 | Scorpashi Leggings            |  47 |  0.01 | ACDB | 24043
  14660 | Scorpashi Shoulder Pads       |  47 |  0.01 | ACDB | 24043
  14661 | Keeper's Cord                 |  49 |  0.01 | ACDB | 24045
  14663 | Keeper's Bindings             |  48 |  0.01 | ACDB | 24045
  14769 | Ravager's Sandals             |  42 |  0.01 | ACDB | 24039
  14770 | Ravager's Armguards           |  40 |  0.01 | ACDB | 24037
  14772 | Ravager's Handwraps           |  40 |  0.01 | ACDB | 24037
  14779 | Khan's Chestpiece             |  49 |  0.01 | ACDB | 24045
  14780 | Khan's Buckler                |  49 |  0.01 | ACDB | 24045
  14782 | Khan's Gloves                 |  45 |  0.01 | ACDB | 24041
  14784 | Khan's Greaves                |  46 |  0.01 | ACDB | 24043
  14785 | Khan's Helmet                 |  48 |  0.01 | ACDB | 24045
  14787 | Khan's Mantle                 |  47 |  0.01 | ACDB | 24043
  14788 | Protector Armguards           |  49 |  0.01 | ACDB | 24045
  14826 | Symbolic Gauntlets            |  41 |  0.01 | ACDB | 24041
  14827 | Symbolic Belt                 |  41 |  0.01 | ACDB | 24041
  14832 | Symbolic Vambraces            |  41 |  0.01 | ACDB | 24041
  14835 | Tyrant's Chestpiece           |  48 |  0.01 | ACDB | 24045
  14847 | Sunscale Belt                 |  49 |  0.01 | ACDB | 24045
  14853 | Sunscale Wristguards          |  48 |  0.01 | ACDB | 24045
  14895 | Saltstone Surcoat             |  41 |  0.01 | ACDB | 24041
  14896 | Saltstone Sabatons            |  40 |  0.01 | ACDB | 24041
  14897 | Saltstone Gauntlets           |  40 |  0.01 | ACDB | 24041
  14898 | Saltstone Girdle              |  40 |  0.01 | ACDB | 24041
  14899 | Saltstone Helm                |  41 |  0.01 | ACDB | 24041
  14900 | Saltstone Legplates           |  40 |  0.01 | ACDB | 24041
  14901 | Saltstone Shoulder Pads       |  41 |  0.01 | ACDB | 24041
  14902 | Saltstone Shield              |  41 |  0.01 | ACDB | 24037
  14903 | Saltstone Armsplints          |  40 |  0.01 | ACDB | 24041
  14908 | Brutish Legguards             |  48 |  0.01 | ACDB | 24045
  14911 | Brutish Boots                 |  46 |  0.01 | ACDB | 24043
  14913 | Jade Greaves                  |  49 |  0.01 | ACDB | 24045
  14917 | Jade Gauntlets                |  48 |  0.01 | ACDB | 24045
  14918 | Jade Belt                     |  47 |  0.01 | ACDB | 24043
  14921 | Jade Epaulets                 |  49 |  0.01 | ACDB | 24045
  14941 | Warbringer's Armsplints       |  42 |  0.01 | ACDB | 24041
  14942 | Warbringer's Gauntlets        |  42 |  0.01 | ACDB | 24041
  14943 | Warbringer's Belt             |  42 |  0.01 | ACDB | 24041
  14945 | Warbringer's Legguards        |  45 |  0.01 | ACDB | 24041
  14946 | Warbringer's Spaulders        |  43 |  0.01 | ACDB | 24041
  14949 | Bloodforged Gauntlets         |  47 |  0.01 | ACDB | 24043
  14950 | Bloodforged Belt              |  46 |  0.01 | ACDB | 24043
  14951 | Bloodforged Sabatons          |  47 |  0.01 | ACDB | 24043
  14953 | Bloodforged Legplates         |  49 |  0.01 | ACDB | 24045
  14955 | Bloodforged Shoulder Pads     |  47 |  0.01 | ACDB | 24043
  14965 | High Chief's Bindings         |  49 |  0.01 | ACDB | 24045
  15009 | Primal Leggings               |  11 |  0.04 | ACDB | 24074
  15010 | Primal Wraps                  |  11 |  0.04 | ACDB | 24074
  15152 | Nocturnal Shoes               |  41 |  0.01 | ACDB | 24037
  15157 | Nocturnal Leggings            |  41 |  0.01 | ACDB | 24037
  15158 | Nocturnal Shoulder Pads       |  40 |  0.01 | ACDB | 24037
  15159 | Nocturnal Tunic               |  42 |  0.01 | ACDB | 24039
  15163 | Imposing Bracers              |  43 |  0.01 | ACDB | 24039
  15167 | Imposing Bandana              |  48 |  0.01 | ACDB | 24045
  15177 | Potent Shoulders              |  49 |  0.01 | ACDB | 24045
  15178 | Potent Belt                   |  47 |  0.01 | ACDB | 24043
  15214 | Nobles Brand                  |  40 |  0.01 | ACDB | 24037
  15227 | Diamond-Tip Bludgeon          |  49 |  0.01 | ACDB | 24045
  15234 | Greater Scythe                |  40 |  0.01 | ACDB | 24037
  15244 | Razor Blade                   |  42 |  0.01 | ACDB | 24039
  15252 | Tusker Sword                  |  49 |  0.01 | ACDB | 24045
  15261 | Sequoia Branch                |  40 |  0.01 | ACDB | 24037
  15359 | Trickster's Vest              |  41 |  0.01 | ACDB | 24037
