 Found in both:
Item ID | Item Name                         | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
  14607 | Hawkeye's Buckler             |  37 |  0.01 | ACDB | 24054
  14759 | Enduring Bracers              |  34 |  0.01 | ACDB | 24052
  14760 | Enduring Breastplate          |  39 |  0.01 | ACDB | 24056
  14761 | Enduring Belt                 |  34 |  0.01 | ACDB | 24052
  14762 | Enduring Boots                |  37 |  0.01 | ACDB | 24054
  14764 | Enduring Gauntlets            |  35 |  0.01 | ACDB | 24052
  14765 | Enduring Circlet              |  38 |  0.01 | ACDB | 24056
  14766 | Enduring Breeches             |  37 |  0.01 | ACDB | 24054
  14767 | Enduring Pauldrons            |  38 |  0.01 | ACDB | 24056
  14771 | Ravager's Cloak               |  39 |  0.01 | ACDB | 24056
  14773 | Ravager's Cord                |  39 |  0.01 | ACDB | 24056
  15130 | Cutthroat's Vest              |  34 |  0.01 | ACDB | 24052
  15134 | Cutthroat's Hat               |  37 |  0.01 | ACDB | 24054
  15140 | Cutthroat's Mantle            |  34 |  0.01 | ACDB | 24052
  15142 | Ghostwalker Boots             |  35 |  0.01 | ACDB | 24052
  15144 | Ghostwalker Rags              |  37 |  0.01 | ACDB | 24054
  15145 | Ghostwalker Buckler           |  36 |  0.01 | ACDB | 24054
  15146 | Ghostwalker Crown             |  39 |  0.01 | ACDB | 24056
  15148 | Ghostwalker Belt              |  34 |  0.01 | ACDB | 24052
  15149 | Ghostwalker Gloves            |  36 |  0.01 | ACDB | 24054
  15150 | Ghostwalker Pads              |  36 |  0.01 | ACDB | 24054
  15151 | Ghostwalker Legguards         |  36 |  0.01 | ACDB | 24054
  15153 | Nocturnal Cloak               |  37 |  0.01 | ACDB | 24054
  15154 | Nocturnal Sash                |  38 |  0.01 | ACDB | 24056
  15155 | Nocturnal Gloves              |  39 |  0.01 | ACDB | 24056
  15160 | Nocturnal Wristbands          |  39 |  0.01 | ACDB | 24056
  15233 | Savage Axe                    |  39 |  0.01 | ACDB | 24056
  15322 | Smoothbore Gun                |  39 |  0.01 | ACDB | 24056
  15339 | Pathfinder Hat                |  34 |  0.01 | ACDB | 24052
  15350 | Headhunter's Slippers         |  34 |  0.01 | ACDB | 24052
  15352 | Headhunter's Buckler          |  34 |  0.01 | ACDB | 24052
  15353 | Headhunter's Headdress        |  38 |  0.01 | ACDB | 24056
  15355 | Headhunter's Mitts            |  34 |  0.01 | ACDB | 24052
  15356 | Headhunter's Armor            |  36 |  0.01 | ACDB | 24054
  15357 | Headhunter's Spaulders        |  35 |  0.01 | ACDB | 24052
  15358 | Headhunter's Woolies          |  35 |  0.01 | ACDB | 24052
  15360 | Trickster's Bindings          |  38 |  0.01 | ACDB | 24056
  15361 | Trickster's Sash              |  37 |  0.01 | ACDB | 24054
  15362 | Trickster's Boots             |  39 |  0.01 | ACDB | 24056
  15364 | Trickster's Cloak             |  36 |  0.01 | ACDB | 24054
  15365 | Trickster's Handwraps         |  38 |  0.01 | ACDB | 24056
  15367 | Trickster's Protector         |  39 |  0.01 | ACDB | 24056
  15368 | Trickster's Pauldrons         |  39 |  0.01 | ACDB | 24056
  15536 | Wicked Chain Chestpiece       |  34 |  0.01 | ACDB | 24052
  15540 | Wicked Chain Helmet           |  34 |  0.01 | ACDB | 24052
  15543 | Wicked Chain Shield           |  34 |  0.01 | ACDB | 24052
  15546 | Thick Scale Breastplate       |  36 |  0.01 | ACDB | 24054
  15550 | Thick Scale Crown             |  35 |  0.01 | ACDB | 24052
  15551 | Thick Scale Legguards         |  35 |  0.01 | ACDB | 24052
  15552 | Thick Scale Shield            |  36 |  0.01 | ACDB | 24054
  15553 | Thick Scale Shoulder Pads     |  34 |  0.01 | ACDB | 24052
  15557 | Pillager's Chestguard         |  37 |  0.01 | ACDB | 24054
  15558 | Pillager's Crown              |  37 |  0.01 | ACDB | 24054
  15560 | Pillager's Gloves             |  34 |  0.01 | ACDB | 24052
  15561 | Pillager's Leggings           |  36 |  0.01 | ACDB | 24054
  15562 | Pillager's Pauldrons          |  36 |  0.01 | ACDB | 24054
  15563 | Pillager's Shield             |  37 |  0.01 | ACDB | 24054
  15565 | Marauder's Boots              |  38 |  0.01 | ACDB | 24056
  15566 | Marauder's Bracers            |  35 |  0.01 | ACDB | 24052
  15570 | Marauder's Gauntlets          |  36 |  0.01 | ACDB | 24054
  15571 | Marauder's Belt               |  35 |  0.01 | ACDB | 24052
  15572 | Marauder's Circlet            |  39 |  0.01 | ACDB | 24056
  15573 | Marauder's Leggings           |  38 |  0.01 | ACDB | 24056
  15575 | Sparkleshell Belt             |  36 |  0.01 | ACDB | 24054
  15576 | Sparkleshell Sabatons         |  39 |  0.01 | ACDB | 24056
  15577 | Sparkleshell Bracers          |  36 |  0.01 | ACDB | 24054
  15579 | Sparkleshell Cloak            |  35 |  0.01 | ACDB | 24052
  15581 | Sparkleshell Gauntlets        |  38 |  0.01 | ACDB | 24056
  15590 | Steadfast Bracelets           |  37 |  0.01 | ACDB | 24054
  15594 | Steadfast Cloak               |  37 |  0.01 | ACDB | 24054
  15595 | Steadfast Gloves              |  39 |  0.01 | ACDB | 24056
  15598 | Steadfast Girdle              |  38 |  0.01 | ACDB | 24056
  15929 | Nightsky Orb                  |  37 |  0.01 | ACDB | 24054
  15935 | Durable Rod                   |  34 |  0.01 | ACDB | 24052
  15963 | Stonecloth Branch             |  39 |  0.01 | ACDB | 24056
  15976 | Thistlefur Branch             |  36 |  0.01 | ACDB | 24054
  15977 | Vital Orb                     |  37 |  0.01 | ACDB | 24054
  15990 | Enduring Shield               |  39 |  0.01 | ACDB | 24056
--------------
304 AC-exclusive items found.

RLTs found only in AC (can be deleted): None.
RLTs found in both: [24047, 24051, 24052, 24053, 24054, 24055, 24056, 24058]
