 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
   4700 | Inscribed Leather Spaulders   |  21 |  0.02 | ACDB | Direct
   4710 | Forest Cloak                  |  22 |  0.02 | ACDB | 24062
   4712 | Glimmering Mail Girdle        |  29 |  0.01 | ACDB | 24068
   4723 | Humbert's Pants               |  29 |  0.01 | ACDB | 24068
   4788 | Agile Boots                   |  20 |  0.01 | ACDB | 24060
   4949 | Orcish Cleaver                |  21 |  0.01 | ACDB | 24060
   5207 | Opaque Wand                   |  20 |  0.01 | ACDB | 24060
   6315 | Steelarrow Crossbow           |  27 |  0.01 | ACDB | 24066
   6348 | Formula: Enchant Weapon - Mino|  20 |  0.02 | ACDB | Direct
   6387 | Glimmering Mail Bracers       |  29 |  0.01 | ACDB | 24068
   6395 | Silver-thread Amice           |  29 |  0.01 | ACDB | 24068
   6397 | Emblazoned Gloves             |  29 |  0.01 | ACDB | 24068
   6398 | Emblazoned Belt               |  29 |  0.01 | ACDB | 24068
   6561 | Seer's Padded Armor           |  21 |  0.01 | ACDB | 24060
   6562 | Shimmering Boots              |  21 |  0.01 | ACDB | 24060
   6563 | Shimmering Bracers            |  20 |  0.01 | ACDB | 24060
   6564 | Shimmering Cloak              |  21 |  0.01 | ACDB | 24060
   6565 | Shimmering Gloves             |  22 |  0.02 | ACDB | 24062
   6570 | Shimmering Sash               |  22 |  0.02 | ACDB | 24062
   6574 | Defender Bracers              |  22 |  0.02 | ACDB | 24062
   6575 | Defender Cloak                |  20 |  0.01 | ACDB | 24060
   6576 | Defender Girdle               |  22 |  0.02 | ACDB | 24062
   6581 | Scouting Belt                 |  21 |  0.01 | ACDB | 24060
   6582 | Scouting Boots                |  22 |  0.02 | ACDB | 24062
   6583 | Scouting Bracers              |  21 |  0.01 | ACDB | 24060
   6585 | Scouting Cloak                |  20 |  0.01 | ACDB | 24060
   6590 | Battleforge Boots             |  29 |  0.01 | ACDB | 24068
   6592 | Battleforge Armor             |  29 |  0.01 | ACDB | 24068
   6599 | Battleforge Shield            |  29 |  0.01 | ACDB | 24068
   6611 | Sage's Sash                   |  29 |  0.01 | ACDB | 24068
   6615 | Sage's Gloves                 |  29 |  0.01 | ACDB | 24068
   7360 | Pattern: Dark Leather Gloves  |  25 |  0.02 | ACDB | Direct
   7363 | Pattern: Pilferer's Gloves    |  28 |  0.02 | ACDB | Direct
   7364 | Pattern: Heavy Earthen Gloves |  29 |  0.02 | ACDB | Direct
   7415 | Dervish Spaulders             |  29 |  0.01 | ACDB | 24068
   7608 | Seer's Fine Stein             |  21 |  0.01 | ACDB | 24060
   7906 | Horns of Nez'ra               |   1 |  8.00 | ACDB | 14012
   8184 | Firestarter                   |  29 |  0.01 | ACDB | 24068
   9355 | Hoop Earring                  |   1 |  0.02 | ACDB | Direct
   9766 | Greenweave Sash               |  22 |  0.02 | ACDB | 24062
   9767 | Greenweave Sandals            |  23 |  0.02 | ACDB | 24062
   9768 | Greenweave Bracers            |  21 |  0.01 | ACDB | 24060
   9769 | Greenweave Branch             |  27 |  0.01 | ACDB | 24066
   9770 | Greenweave Cloak              |  20 |  0.01 | ACDB | 24060
   9771 | Greenweave Gloves             |  25 |  0.01 | ACDB | 24064
   9772 | Greenweave Leggings           |  27 |  0.01 | ACDB | 24066
   9773 | Greenweave Robe               |  27 |  0.01 | ACDB | 24066
   9774 | Greenweave Vest               |  27 |  0.01 | ACDB | 24066
   9776 | Bandit Boots                  |  20 |  0.01 | ACDB | 24060
   9778 | Bandit Buckler                |  20 |  0.01 | ACDB | 24060
   9780 | Bandit Gloves                 |  20 |  0.01 | ACDB | 24060
   9781 | Bandit Pants                  |  22 |  0.02 | ACDB | 24062
   9783 | Raider's Chestpiece           |  20 |  0.01 | ACDB | 24060
   9791 | Ivycloth Tunic                |  29 |  0.01 | ACDB | 24068
   9798 | Ivycloth Robe                 |  29 |  0.01 | ACDB | 24068
   9812 | Fortified Cloak               |  22 |  0.02 | ACDB | 24062
   9822 | Durable Cape                  |  29 |  0.01 | ACDB | 24068
   9829 | Scaled Leather Bracers        |  29 |  0.01 | ACDB | 24068
   9831 | Scaled Cloak                  |  29 |  0.01 | ACDB | 24068
   9838 | Banded Cloak                  |  29 |  0.01 | ACDB | 24068
  10287 | Greenweave Mantle             |  26 |  0.01 | ACDB | 24066
  10405 | Bandit Shoulders              |  22 |  0.02 | ACDB | Direct
  11965 | Quartz Ring                   |  20 |  0.01 | ACDB | 24060
  11969 | Jacinth Circle                |  29 |  0.01 | ACDB | 24068
  11981 | Lead Band                     |  20 |  0.01 | ACDB | 24060
  11984 | Cobalt Ring                   |  29 |  0.01 | ACDB | 24068
  11993 | Clay Ring                     |  22 |  0.02 | ACDB | 24062
  11995 | Ivory Band                    |  28 |  0.01 | ACDB | 24068
  12006 | Meadow Ring                   |  22 |  0.02 | ACDB | 24062
  12008 | Savannah Ring                 |  28 |  0.01 | ACDB | 24068
  12052 | Ring of the Moon              |  21 |  0.01 | ACDB | 24060
  12053 | Volcanic Rock Ring            |  21 |  0.01 | ACDB | 24060
  12975 | Prospector Axe                |  20 |  0.05 | ACDB | 24061
  12976 | Ironpatch Blade               |  20 |  0.05 | ACDB | 24061
  12977 | Magefist Gloves               |  20 |  0.05 | ACDB | 24061
  12978 | Stormbringer Belt             |  20 |  0.05 | ACDB | 24061
  12979 | Firebane Cloak                |  21 |  0.05 | ACDB | 24061
  12982 | Silver-linked Footguards      |  21 |  0.05 | ACDB | 24061
  12983 | Rakzur Club                   |  21 |  0.05 | ACDB | 24061
  12984 | Skycaller                     |  21 |  0.05 | ACDB | 24061
  12987 | Darkweave Breeches            |  22 |  0.06 | ACDB | 24063
  12988 | Starsight Tunic               |  22 |  0.06 | ACDB | 24063
  13011 | Silver-lined Belt             |  27 |  0.05 | ACDB | 24067
  13024 | Beazel's Basher               |  29 |  0.06 | ACDB | 24069
  13031 | Orb of Mistmantle             |  28 |  0.06 | ACDB | 24069
  13041 | Guardian Blade                |  26 |  0.05 | ACDB | 24067
  13062 | Thunderwood                   |  27 |  0.05 | ACDB | 24067
  13097 | Thunderbrow Ring              |  29 |  0.06 | ACDB | 24069
  13099 | Moccasins of the White Hare   |  29 |  0.06 | ACDB | 24069
  13131 | Sparkleshell Mantle           |  29 |  0.06 | ACDB | 24069
  13136 | Lil Timmy's Peashooter        |  21 |  0.05 | ACDB | 24061
  14120 | Aboriginal Robe               |  20 |  0.01 | ACDB | 24060
  14121 | Aboriginal Vest               |  20 |  0.01 | ACDB | 24060
  14124 | Ritual Gloves                 |  20 |  0.01 | ACDB | 24060
  14125 | Ritual Leggings               |  21 |  0.01 | ACDB | 24060
  14127 | Ritual Shroud                 |  24 |  0.01 | ACDB | 24064
  14129 | Ritual Sandals                |  20 |  0.01 | ACDB | 24060
  14133 | Ritual Tunic                  |  24 |  0.01 | ACDB | 24064
  14158 | Pagan Vest                    |  26 |  0.01 | ACDB | 24066
  14159 | Pagan Shoes                   |  22 |  0.02 | ACDB | 24062
  14162 | Pagan Mitts                   |  23 |  0.02 | ACDB | 24062
  14163 | Pagan Wraps                   |  26 |  0.01 | ACDB | 24066
  14164 | Pagan Belt                    |  21 |  0.01 | ACDB | 24060
  14165 | Pagan Britches                |  25 |  0.01 | ACDB | 24064
  14168 | Buccaneer's Gloves            |  20 |  0.01 | ACDB | 24060
  14171 | Buccaneer's Pants             |  22 |  0.02 | ACDB | 24062
  14173 | Buccaneer's Cord              |  20 |  0.01 | ACDB | 24060
  14176 | Watcher's Boots               |  26 |  0.01 | ACDB | 24066
  14177 | Watcher's Cuffs               |  26 |  0.01 | ACDB | 24066
  14179 | Watcher's Cape                |  24 |  0.01 | ACDB | 24064
  14181 | Watcher's Handwraps           |  28 |  0.01 | ACDB | 24068
  14182 | Watcher's Mantle              |  28 |  0.01 | ACDB | 24068
  14185 | Watcher's Cinch               |  27 |  0.01 | ACDB | 24066
  14186 | Raincaller Mantle             |  29 |  0.01 | ACDB | 24068
  14187 | Raincaller Cuffs              |  28 |  0.01 | ACDB | 24068
  14188 | Raincaller Cloak              |  27 |  0.01 | ACDB | 24066
  14194 | Raincaller Cord               |  28 |  0.01 | ACDB | 24068
  14195 | Raincaller Boots              |  29 |  0.01 | ACDB | 24068
  14369 | Mystic's Wrap                 |  23 |  0.02 | ACDB | 24062
  14371 | Mystic's Robe                 |  23 |  0.02 | ACDB | 24062
  14372 | Sanguine Armor                |  28 |  0.01 | ACDB | 24068
  14373 | Sanguine Belt                 |  25 |  0.01 | ACDB | 24064
  14374 | Sanguine Sandals              |  24 |  0.01 | ACDB | 24064
  14375 | Sanguine Cuffs                |  25 |  0.01 | ACDB | 24064
  14376 | Sanguine Cape                 |  22 |  0.02 | ACDB | 24062
  14377 | Sanguine Handwraps            |  26 |  0.01 | ACDB | 24066
  14378 | Sanguine Mantle               |  27 |  0.01 | ACDB | 24066
  14379 | Sanguine Trousers             |  29 |  0.01 | ACDB | 24068
  14380 | Sanguine Robe                 |  28 |  0.01 | ACDB | 24068
  14400 | Resilient Cape                |  29 |  0.01 | ACDB | 24068
  14402 | Resilient Bands               |  29 |  0.01 | ACDB | 24068
  14562 | Prospector's Chestpiece       |  23 |  0.02 | ACDB | 24062
  14565 | Prospector's Woolies          |  21 |  0.01 | ACDB | 24060
  14566 | Prospector's Pads             |  25 |  0.01 | ACDB | 24064
  14567 | Bristlebark Belt              |  23 |  0.02 | ACDB | 24062
  14568 | Bristlebark Boots             |  23 |  0.02 | ACDB | 24062
  14569 | Bristlebark Bindings          |  22 |  0.02 | ACDB | 24062
  14570 | Bristlebark Blouse            |  28 |  0.01 | ACDB | 24068
  14571 | Bristlebark Cape              |  21 |  0.01 | ACDB | 24060
  14572 | Bristlebark Gloves            |  24 |  0.01 | ACDB | 24064
  14573 | Bristlebark Amice             |  27 |  0.01 | ACDB | 24066
  14574 | Bristlebark Britches          |  26 |  0.01 | ACDB | 24066
  14578 | Dokebi Cord                   |  29 |  0.01 | ACDB | 24068
  14580 | Dokebi Bracers                |  27 |  0.01 | ACDB | 24066
  14582 | Dokebi Cape                   |  28 |  0.01 | ACDB | 24068
  14729 | War Paint Shield              |  20 |  0.01 | ACDB | 24060
  14730 | War Paint Chestpiece          |  23 |  0.02 | ACDB | 24062
  14742 | Hulking Boots                 |  24 |  0.01 | ACDB | 24064
  14743 | Hulking Bands                 |  22 |  0.02 | ACDB | 24062
  14744 | Hulking Chestguard            |  28 |  0.01 | ACDB | 24068
  14745 | Hulking Cloak                 |  20 |  0.01 | ACDB | 24060
  14746 | Hulking Belt                  |  22 |  0.02 | ACDB | 24062
  14747 | Hulking Gauntlets             |  23 |  0.02 | ACDB | 24062
  14748 | Hulking Leggings              |  25 |  0.01 | ACDB | 24064
  14749 | Hulking Spaulders             |  26 |  0.01 | ACDB | 24066
  14750 | Slayer's Cuffs                |  28 |  0.01 | ACDB | 24068
  14752 | Slayer's Cape                 |  27 |  0.01 | ACDB | 24066
  14754 | Slayer's Gloves               |  29 |  0.01 | ACDB | 24068
  14755 | Slayer's Sash                 |  28 |  0.01 | ACDB | 24068
  14756 | Slayer's Slippers             |  29 |  0.01 | ACDB | 24068
  15018 | Lupine Vest                   |  20 |  0.01 | ACDB | 24060
  15110 | Rigid Belt                    |  20 |  0.01 | ACDB | 24060
  15111 | Rigid Moccasins               |  21 |  0.01 | ACDB | 24060
  15112 | Rigid Bracelets               |  20 |  0.01 | ACDB | 24060
  15113 | Rigid Buckler                 |  23 |  0.02 | ACDB | 24062
  15115 | Rigid Gloves                  |  22 |  0.02 | ACDB | 24062
  15116 | Rigid Shoulders               |  26 |  0.01 | ACDB | 24066
  15117 | Rigid Leggings                |  24 |  0.01 | ACDB | 24064
  15118 | Rigid Tunic                   |  26 |  0.01 | ACDB | 24066
  15120 | Robust Girdle                 |  26 |  0.01 | ACDB | 24066
  15121 | Robust Boots                  |  28 |  0.01 | ACDB | 24068
  15122 | Robust Bracers                |  25 |  0.01 | ACDB | 24064
  15123 | Robust Buckler                |  28 |  0.01 | ACDB | 24068
  15124 | Robust Cloak                  |  25 |  0.01 | ACDB | 24064
  15125 | Robust Gloves                 |  29 |  0.01 | ACDB | 24068
  15126 | Robust Leggings               |  29 |  0.01 | ACDB | 24068
  15132 | Cutthroat's Armguards         |  29 |  0.01 | ACDB | 24068
  15211 | Militant Shortsword           |  22 |  0.02 | ACDB | 24062
  15248 | Gleaming Claymore             |  20 |  0.01 | ACDB | 24060
  15284 | Long Battle Bow               |  29 |  0.01 | ACDB | 24068
  15311 | Feral Harness                 |  22 |  0.02 | ACDB | 24062
  15312 | Feral Leggings                |  20 |  0.01 | ACDB | 24060
  15329 | Wrangler's Belt               |  24 |  0.01 | ACDB | 24064
  15330 | Wrangler's Boots              |  25 |  0.01 | ACDB | 24064
  15331 | Wrangler's Wristbands         |  23 |  0.02 | ACDB | 24062
  15332 | Wrangler's Buckler            |  27 |  0.01 | ACDB | 24066
  15333 | Wrangler's Cloak              |  22 |  0.02 | ACDB | 24062
  15334 | Wrangler's Gloves             |  27 |  0.01 | ACDB | 24066
  15336 | Wrangler's Leggings           |  27 |  0.01 | ACDB | 24066
  15337 | Wrangler's Wraps              |  29 |  0.01 | ACDB | 24068
  15338 | Wrangler's Mantle             |  28 |  0.01 | ACDB | 24068
  15340 | Pathfinder Cloak              |  27 |  0.01 | ACDB | 24066
  15347 | Pathfinder Belt               |  28 |  0.01 | ACDB | 24068
  15348 | Pathfinder Bracers            |  26 |  0.01 | ACDB | 24066
  15488 | Bloodspattered Surcoat        |  21 |  0.01 | ACDB | 24060
  15498 | Outrunner's Slippers          |  20 |  0.01 | ACDB | 24060
  15500 | Outrunner's Chestguard        |  24 |  0.01 | ACDB | 24064
  15502 | Outrunner's Gloves            |  20 |  0.01 | ACDB | 24060
  15503 | Outrunner's Legguards         |  22 |  0.02 | ACDB | 24062
  15504 | Outrunner's Shield            |  22 |  0.02 | ACDB | 24062
  15506 | Grunt's AnkleWraps            |  21 |  0.01 | ACDB | 24060
  15509 | Grunt's Handwraps             |  21 |  0.01 | ACDB | 24060
  15510 | Grunt's Belt                  |  20 |  0.01 | ACDB | 24060
  15511 | Grunt's Legguards             |  24 |  0.01 | ACDB | 24064
  15512 | Grunt's Shield                |  24 |  0.01 | ACDB | 24064
  15513 | Grunt's Pauldrons             |  25 |  0.01 | ACDB | 24064
  15514 | Grunt's Chestpiece            |  26 |  0.01 | ACDB | 24066
  15515 | Spiked Chain Belt             |  25 |  0.01 | ACDB | 24064
  15516 | Spiked Chain Slippers         |  27 |  0.01 | ACDB | 24066
  15517 | Spiked Chain Wristbands       |  25 |  0.01 | ACDB | 24064
  15519 | Spiked Chain Cloak            |  23 |  0.02 | ACDB | 24062
  15520 | Spiked Chain Gauntlets        |  26 |  0.01 | ACDB | 24066
  15521 | Spiked Chain Leggings         |  27 |  0.01 | ACDB | 24066
  15522 | Spiked Chain Shield           |  29 |  0.01 | ACDB | 24068
  15523 | Spiked Chain Shoulder Pads    |  27 |  0.01 | ACDB | 24066
  15525 | Sentry's Slippers             |  28 |  0.01 | ACDB | 24068
  15526 | Sentry's Cape                 |  24 |  0.01 | ACDB | 24064
  15527 | Sentry's Gloves               |  27 |  0.01 | ACDB | 24066
  15528 | Sentry's Sash                 |  26 |  0.01 | ACDB | 24066
  15529 | Sentry's Leggings             |  29 |  0.01 | ACDB | 24068
  15532 | Sentry's Armsplints           |  26 |  0.01 | ACDB | 24066
  15535 | Wicked Chain Bracers          |  29 |  0.01 | ACDB | 24068
  15537 | Wicked Chain Cloak            |  28 |  0.01 | ACDB | 24068
  15547 | Thick Scale Cloak             |  29 |  0.01 | ACDB | 24068
  15891 | Hulking Shield                |  26 |  0.01 | ACDB | 24066
  15893 | Prospector's Buckler          |  21 |  0.01 | ACDB | 24060
  15894 | Bristlebark Buckler           |  25 |  0.01 | ACDB | 24064
  15946 | Mystic's Sphere               |  23 |  0.02 | ACDB | 24062
  15947 | Sanguine Star                 |  28 |  0.01 | ACDB | 24068
  15971 | Aboriginal Rod                |  20 |  0.01 | ACDB | 24060
  15972 | Ritual Stein                  |  24 |  0.01 | ACDB | 24064
  15974 | Pagan Rod                     |  26 |  0.01 | ACDB | 24066
--------------
319 AC-exclusive items found.

RLTs found only in AC (can be deleted): [24060, 24061]
RLTs found in both: [14012, 24059, 24062, 24063, 24064, 24065, 24066, 24067, 24068, 24069]
